"Location Properties"
"Location Name = 7ft (630415)"
"Location ID = 4767767642243072"
"Latitude = 44.63101004858643 °"
"Longitude = -124.04601168454957 °"
""
""
"Date Time","Resistivity (Ω-cm)","Temperature (C)","Density (g/cm³)","Total Dissolved Solids (mg/L)","Salinity (psu)","Actual Conductivity (µS/cm)","Specific Conductivity (µS/cm)"
"2019-02-14 23:00:00.000","59.609","8.056","1.011","16122.0","14.84","16776.084","24803.06"
"2019-02-14 23:30:00.000","63.096","7.939","1.011","15282.0","13.995","15848.909","23510.068"
"2019-02-15 00:00:00.000","61.387","7.992","1.011","15683.0","14.398","16290.07","24127.91"
"2019-02-15 00:30:00.000","64.918","7.87","1.011","14882.0","13.594","15403.97","22894.682"
"2019-02-15 01:00:00.000","65.491","7.843","1.01","14762.0","13.475","15269.167","22711.532"
"2019-02-15 01:30:00.000","64.169","7.889","1.011","15047.0","13.759","15583.789","23149.248"
"2019-02-15 02:00:00.000","64.247","7.855","1.011","15044.0","13.754","15564.906","23143.922"
"2019-02-15 02:30:00.000","61.967","7.929","1.011","15564.0","14.276","16137.507","23944.94"
"2019-02-15 03:00:00.000","64.628","7.833","1.011","14964.0","13.674","15473.231","23021.728"
"2019-02-15 03:30:00.000","60.107","8.0","1.011","16014.0","14.728","16637.056","24636.46"
"2019-02-15 04:00:00.000","56.04","8.03","1.012","17161.0","15.881","17844.46","26402.058"
"2019-02-15 04:30:00.000","54.394","8.156","1.013","17618.0","16.35","18384.248","27104.12"
"2019-02-15 05:00:00.000","51.749","8.29","1.013","18449.0","17.201","19323.956","28382.59"
"2019-02-15 05:30:00.000","47.117","8.461","1.015","20166.0","18.968","21223.96","31023.99"
"2019-02-15 06:00:00.000","43.886","8.717","1.016","21497.0","20.362","22786.236","33071.87"
"2019-02-15 06:30:00.000","40.009","8.91","1.017","23455.0","22.419","24994.632","36083.932"
"2019-02-15 07:00:00.000","37.788","9.09","1.018","24711.0","23.757","26463.738","38016.336"
"2019-02-15 07:30:00.000","34.405","9.226","1.02","27021.0","26.229","28966.162","41570.948"
"2019-02-15 08:00:00.000","36.656","9.136","1.019","25441.0","24.535","27280.322","39139.984"
"2019-02-15 08:30:00.000","37.209","9.094","1.019","25092.0","24.161","26874.936","38602.704"
"2019-02-15 09:00:00.000","41.283","8.699","1.017","22864.0","21.782","24223.276","35174.972"
"2019-02-15 09:30:00.000","44.837","8.476","1.015","21182.0","20.017","22303.208","32588.212"
"2019-02-15 10:00:00.000","47.189","8.309","1.015","20221.0","19.013","21191.406","31109.252"
"2019-02-15 10:30:00.000","46.468","8.36","1.015","20505.0","19.31","21520.42","31546.878"
"2019-02-15 11:00:00.000","48.302","8.23","1.014","19799.0","18.574","20703.104","30459.908"
"2019-02-15 11:30:00.000","48.441","8.274","1.014","19717.0","18.494","20643.594","30334.182"
"2019-02-15 12:00:00.000","50.379","8.177","1.014","19011.0","17.765","19849.364","29247.366"
"2019-02-15 12:30:00.000","52.915","8.145","1.013","18116.0","16.853","18898.07","27870.21"
"2019-02-15 13:00:00.000","52.521","8.149","1.013","18250.0","16.989","19039.9","28076.252"
"2019-02-15 13:30:00.000","53.306","8.143","1.013","17984.0","16.72","18759.486","27667.8"
"2019-02-15 14:00:00.000","54.244","8.108","1.013","17690.0","16.42","18435.156","27216.05"
"2019-02-15 14:30:00.000","55.551","8.063","1.012","17296.0","16.02","18001.438","26609.686"
"2019-02-15 15:00:00.000","59.542","7.997","1.012","16167.000000000002","14.881","16794.854","24872.386"
"2019-02-15 15:30:00.000","60.621","7.991","1.011","15882.0","14.596","16495.924","24433.716"
"2019-02-15 16:00:00.000","60.97","7.998","1.011","15788.0","14.503","16401.425","24289.15"
"2019-02-15 16:30:00.000","59.994","8.018","1.011","16036.000000000002","14.751","16668.4","24670.268"
"2019-02-15 17:00:00.000","59.075","8.059","1.012","16265.999999999998","14.984","16927.728","25025.066"
"2019-02-15 17:30:00.000","58.834","8.183","1.012","16276.0","15.001","16996.888","25039.636"
"2019-02-15 18:00:00.000","58.181","8.186","1.012","16457.0","15.183","17187.642","25318.916"
"2019-02-15 18:30:00.000","55.134","8.282","1.012","17320.0","16.057","18137.538","26645.622"
"2019-02-15 19:00:00.000","46.846","8.458","1.015","20284.0","19.09","21346.548","31206.608"
"2019-02-15 19:30:00.000","49.378","8.499","1.014","19222.0","18.004","20251.942","29572.31"
"2019-02-15 20:00:00.000","40.564","9.04","1.017","23051.0","22.007","24652.398","35462.676"
"2019-02-15 20:30:00.000","36.643","9.33","1.019","25316.0","24.42","27290.248","38947.464"
"2019-02-15 21:00:00.000","34.1","9.609","1.02","26998.0","26.241","29325.5","41535.204"
"2019-02-15 21:30:00.000","32.11","9.797","1.021","28526.0","27.905","31143.208","43886.464"
"2019-02-15 22:00:00.000","31.259","9.809","1.022","29293.0","28.737","31990.658","45066.244"
"2019-02-15 22:30:00.000","35.667","9.414","1.019","25949.0","25.101","28037.416","39921.488"
"2019-02-15 23:00:00.000","36.24","9.312","1.019","25610.0","24.731","27593.772","39399.872"
"2019-02-15 23:30:00.000","38.621","9.083","1.018","24182.0","23.199","25892.916","37202.784"
"2019-02-16 00:00:00.000","34.612","9.426","1.02","26731.0","25.937","28891.596","41124.676"
"2019-02-16 00:30:00.000","37.339","9.237","1.018","24907.0","23.979","26781.56","38318.588"
"2019-02-16 01:00:00.000","38.783","9.121","1.018","24056.0","23.069","25784.188","37008.808"
"2019-02-16 01:30:00.000","39.135","8.943","1.018","23956.0","22.949","25552.552","36855.676"
"2019-02-16 02:00:00.000","41.401","8.83","1.017","22716.0","21.639","24154.016","34947.42"
"2019-02-16 02:30:00.000","43.243","8.741","1.016","21802.0","20.68","23124.912","33541.286"
"2019-02-16 03:00:00.000","43.085","8.682","1.016","21918.0","20.796","23209.796","33719.62"
"2019-02-16 03:30:00.000","42.886","8.629","1.016","22052.0","20.93","23317.732","33925.42"
"2019-02-16 04:00:00.000","42.537","8.728","1.016","22171.0","21.063","23508.87","34109.836"
"2019-02-16 04:30:00.000","41.603","8.766","1.017","22646.0","21.561","24036.782","34839.844"
"2019-02-16 05:00:00.000","42.552","8.71","1.016","22175.0","21.065","23500.586","34115.204"
"2019-02-16 05:30:00.000","42.858","8.648","1.016","22054.0","20.935","23332.868","33929.816"
"2019-02-16 06:00:00.000","40.757","8.789","1.017","23101.0","22.038","24535.752","35539.764"
"2019-02-16 06:30:00.000","40.106","8.886","1.017","23413.0","22.373","24934.132","36019.9"
"2019-02-16 07:00:00.000","39.119","8.994","1.018","23933.0","22.928","25563.24","36819.34"
"2019-02-16 07:30:00.000","35.12","9.312","1.02","26427.0","25.601","28474.108","40656.744"
"2019-02-16 08:00:00.000","32.824","9.635","1.021","28028.0","27.35","30465.798","43120.28"
"2019-02-16 08:30:00.000","31.73","9.75","1.022","28904.0","28.309","31515.91","44468.112"
"2019-02-16 09:00:00.000","31.911","9.759","1.022","28734.0","28.125","31337.31","44205.992"
"2019-02-16 09:30:00.000","31.648","9.81","1.022","28933.0","28.346","31597.982","44511.744"
"2019-02-16 10:00:00.000","31.256","9.773","1.022","29325.0","28.767","31993.91","45115.296"
"2019-02-16 10:30:00.000","31.642","9.747","1.022","28988.0","28.399","31603.072","44596.372"
"2019-02-16 11:00:00.000","35.154","9.233","1.02","26458.0","25.626","28446.478","40704.844"
"2019-02-16 11:30:00.000","34.847","9.28","1.02","26657.0","25.843","28697.16","41010.608"
"2019-02-16 12:00:00.000","39.599","8.849","1.018","23737.0","22.71","25253.06","36518.276"
"2019-02-16 12:30:00.000","41.049","8.667","1.017","23014.0","21.937","24360.96","35406.736"
"2019-02-16 13:00:00.000","40.867","8.655","1.017","23125.0","22.051","24469.47","35576.172"
"2019-02-16 13:30:00.000","42.732","8.611","1.016","22142.0","21.023","23401.686","34064.812"
"2019-02-16 14:00:00.000","42.185","8.638","1.016","22413.0","21.307","23705.07","34481.26"
"2019-02-16 14:30:00.000","42.458","8.644","1.016","22265.0","21.153","23552.782","34253.512"
"2019-02-16 15:00:00.000","42.982","8.639","1.016","21996.0","20.874","23265.462","33840.748"
"2019-02-16 15:30:00.000","43.813","8.618","1.016","21592.0","20.452","22824.412","33218.126"
"2019-02-16 16:00:00.000","47.107","8.591","1.015","20097.0","18.907","21228.24","30918.46"
"2019-02-16 16:30:00.000","49.714","8.5","1.014","19091.0","17.87","20103.098","29370.996"
"2019-02-16 17:00:00.000","53.575","8.427","1.013","17751.0","16.503","18665.42","27309.986"
"2019-02-16 17:30:00.000","55.867","8.346","1.012","17062.0","15.801","17899.548","26249.082"
"2019-02-16 18:00:00.000","58.698","8.275","1.012","16271.999999999998","15.003","17036.376","25033.19"
"2019-02-16 18:30:00.000","55.846","8.385","1.012","17050.0","15.791","17906.436","26230.408"
"2019-02-16 19:00:00.000","52.502","8.447","1.013","18104.0","16.862","19046.966","27852.852"
"2019-02-16 19:30:00.000","48.681","8.516","1.014","19488.0","18.277","20541.7","29981.488"
"2019-02-16 20:00:00.000","47.102","8.581","1.015","20105.0","18.914","21230.35","30930.226"
"2019-02-16 20:30:00.000","39.497","9.137","1.017","23611.0","22.603","25318.502","36324.472"
"2019-02-16 21:00:00.000","36.372","9.395","1.019","25459.0","24.579","27493.872","39167.988"
"2019-02-16 21:30:00.000","33.392","9.66","1.021","27533.0","26.82","29947.482","42358.0"
"2019-02-16 22:00:00.000","33.1","9.772","1.021","27692.0","27.003","30211.86","42603.016"
"2019-02-16 22:30:00.000","31.905","9.865","1.022","28657.0","28.054","31342.716","44087.924"
"2019-02-16 23:00:00.000","31.376","9.959","1.022","29067.0","28.507","31871.248","44718.232"
"2019-02-16 23:30:00.000","31.153","9.947","1.022","29285.0","28.743","32099.762","45053.644"
"2019-02-17 00:00:00.000","32.29","9.808","1.021","28359.0","27.726","30969.7","43629.832"
"2019-02-17 00:30:00.000","36.561","9.306","1.019","25389.0","24.495","27351.328","39059.516"
"2019-02-17 01:00:00.000","38.54","9.085","1.018","24231.0","23.251","25947.022","37278.524"
"2019-02-17 01:30:00.000","38.183","9.089","1.018","24455.0","23.487","26189.622","37623.324"
"2019-02-17 02:00:00.000","37.78","9.094","1.018","24712.0","23.759","26468.908","38019.012"
"2019-02-17 02:30:00.000","38.703","9.075","1.018","24135.0","23.149","25837.46","37131.356"
"2019-02-17 03:00:00.000","39.442","8.964","1.018","23756.0","22.74","25353.846","36548.172"
"2019-02-17 03:30:00.000","41.561","8.752","1.017","22677.0","21.592","24060.882","34888.204"
"2019-02-17 04:00:00.000","44.612","8.483","1.016","21285.0","20.124","22415.308","32746.17"
"2019-02-17 04:30:00.000","46.918","8.301","1.015","20342.0","19.137","21313.86","31295.512"
"2019-02-17 05:00:00.000","46.976","8.335","1.015","20298.0","19.094","21287.516","31227.34"
"2019-02-17 05:30:00.000","42.898","8.708","1.016","21997.0","20.88","23310.88","33841.736"
"2019-02-17 06:00:00.000","46.17","8.543","1.015","20532.0","19.351","21658.932","31587.748"
"2019-02-17 06:30:00.000","43.672","8.661","1.016","21635.0","20.501","22897.79","33284.872"
"2019-02-17 07:00:00.000","41.974","8.706","1.017","22483.0","21.386","23824.452","34589.472"
"2019-02-17 07:30:00.000","37.434","9.179","1.018","24883.0","23.948","26714.04","38282.192"
"2019-02-17 08:00:00.000","38.222","9.175","1.018","24373.0","23.409","26163.248","37497.472"
"2019-02-17 08:30:00.000","33.817","9.517","1.02","27292.0","26.546","29570.646","41986.932"
"2019-02-17 09:00:00.000","32.106","9.796","1.021","28530.0","27.909","31146.688","43892.796"
"2019-02-17 09:30:00.000","32.734","9.824","1.021","27962.0","27.299","30549.496","43018.744"
"2019-02-17 10:00:00.000","31.617","9.977","1.022","28831.0","28.253","31621.998","44354.784"
"2019-02-17 10:30:00.000","32.235","9.907","1.021","28332.0","27.707","31022.538","43587.684"
"2019-02-17 11:00:00.000","33.056","9.788","1.021","27716.0","27.03","30251.472","42640.12"
"2019-02-17 11:30:00.000","36.044","9.438","1.019","25661.0","24.797","27743.816","39478.396"
"2019-02-17 12:00:00.000","35.666","9.534","1.019","25865.0","25.024","28038.01","39792.604"
"2019-02-17 12:30:00.000","36.1","9.484","1.019","25589.0","24.725","27701.07","39368.128"
"2019-02-17 13:00:00.000","35.767","9.524","1.019","25799.0","24.952","27958.362","39690.504"
"2019-02-17 13:30:00.000","39.961","9.319","1.017","23221.0","22.209","25024.618","35724.164"
"2019-02-17 14:00:00.000","40.737","9.317","1.017","22780.0","21.746","24547.538","35045.588"
"2019-02-17 14:30:00.000","41.682","9.323","1.016","22259.0","21.203","23991.34","34245.124"
"2019-02-17 15:00:00.000","42.596","9.361","1.016","21759.0","20.685","23476.406","33476.078"
"2019-02-17 15:30:00.000","42.445","9.384","1.016","21823.0","20.753","23559.79","33573.292"
"2019-02-17 16:30:00.000","45.479","9.431","1.015","20341.0","19.219","21988.368","31294.12"
"2019-02-17 17:00:00.000","47.373","9.4","1.014","19545.0","18.396","21109.21","30068.488"
"2019-02-17 17:30:00.000","48.669","9.287","1.014","19082.0","17.915","20547.038","29357.686"
"2019-02-17 18:00:00.000","52.215","9.131","1.013","17863.0","16.66","19151.688","27481.002"
"2019-02-17 18:30:00.000","53.481","9.028","1.012","17489.0","16.274","18698.212","26906.07"
"2019-02-17 19:00:00.000","54.468","9.012","1.012","17180.0","15.961","18359.556","26430.982"
"2019-02-17 19:30:00.000","53.56","8.941","1.013","17506.0","16.286","18670.776","26931.62"
"2019-02-17 20:00:00.000","53.467","8.945","1.013","17534.0","16.315","18702.986","26974.972"
"2019-02-17 20:30:00.000","47.407","9.167","1.014","19655.0","18.494","21094.116","30238.64"
"2019-02-17 21:00:00.000","39.053","9.372","1.017","23726.0","22.745","25606.428","36501.876"
"2019-02-17 21:30:00.000","35.294","9.729","1.019","26001.0","25.186","28333.496","40000.984"
"2019-02-17 22:00:00.000","31.931","10.026","1.021","28511.0","27.912","31317.512","43862.5"
"2019-02-17 22:30:00.000","31.721","10.057","1.022","28676.0","28.094","31524.966","44116.34"
"2019-02-17 23:00:00.000","31.581","10.055","1.022","28804.0","28.233","31665.072","44314.592"
"2019-02-17 23:30:00.000","30.915","10.155","1.022","29346.0","28.831","32346.55","45147.22"
"2019-02-18 00:00:00.000","30.293","10.189","1.023","29921.0","29.461","33010.462","46032.24"
"2019-02-18 00:30:00.000","31.803","10.087","1.021","28578.0","27.992","31443.246","43966.632"
"2019-02-18 01:00:00.000","31.682","10.04","1.022","28724.0","28.145","31564.102","44191.004"
"2019-02-18 01:30:00.000","33.531","9.58","1.021","27478.0","26.753","29823.32","42273.704"
"2019-02-18 02:00:00.000","32.924","9.681","1.021","27908.0","27.226","30373.14","42935.844"
"2019-02-18 02:30:00.000","34.044","9.622","1.02","27033.0","26.28","29373.876","41589.672"
"2019-02-18 03:00:00.000","34.48","9.551","1.02","26743.0","25.962","29002.738","41143.512"
"2019-02-18 03:30:00.000","36.349","9.334","1.019","25517.0","24.635","27510.74","39257.376"
"2019-02-18 04:00:00.000","37.201","9.246","1.019","24993.0","24.07","26880.798","38450.916"
"2019-02-18 04:30:00.000","38.997","9.021","1.018","23990.0","22.994","25646.398","36911.62"
"2019-02-18 05:00:00.000","42.03","8.686","1.017","22466.0","21.366","23792.672","34562.392"
"2019-02-18 05:30:00.000","43.615","8.579","1.016","21713.0","20.575","22927.71","33405.002"
"2019-02-18 06:00:00.000","43.346","8.75","1.016","21745.0","20.622","23070.422","33453.952"
"2019-02-18 06:30:00.000","40.956","8.989","1.017","22862.0","21.805","24416.276","35172.296"
"2019-02-18 07:00:00.000","43.223","8.854","1.016","21744.0","20.629","23135.702","33451.9"
"2019-02-18 07:30:00.000","40.372","9.023","1.017","23171.0","22.132","24769.572","35647.548"
"2019-02-18 08:00:00.000","37.573","9.201","1.018","24776.0","23.837","26614.64","38116.8"
"2019-02-18 08:30:00.000","35.496","9.327","1.019","26136.0","25.292","28172.228","40208.736"
"2019-02-18 09:00:00.000","33.119","9.546","1.021","27845.0","27.144","30194.058","42838.892"
"2019-02-18 09:30:00.000","32.93","9.517","1.021","28027.0","27.337","30367.712","43118.792"
"2019-02-18 10:00:00.000","32.219","9.597","1.022","28584.0","27.946","31037.64","43974.804"
"2019-02-18 10:30:00.000","31.503","9.764","1.022","29101.0","28.524","31742.598","44771.36"
"2019-02-18 11:00:00.000","31.164","9.774","1.022","29410.0","28.86","32088.12","45246.904"
"2019-02-18 11:30:00.000","31.122","9.766","1.022","29456.0","28.909","32131.166","45316.716"
"2019-02-18 12:00:00.000","31.397","9.771","1.022","29195.0","28.626","31850.548","44915.816"
"2019-02-18 12:30:00.000","33.78","9.57","1.02","27282.0","26.542","29603.008","41972.76"
"2019-02-18 13:00:00.000","34.121","9.48","1.02","27075.0","26.311","29307.2","41654.596"
"2019-02-18 13:30:00.000","33.138","9.511","1.021","27856.0","27.152","30176.738","42854.616"
"2019-02-18 14:00:00.000","34.676","9.486","1.02","26638.0","25.844","28838.346","40982.036"
"2019-02-18 14:30:00.000","35.392","9.544","1.019","26058.0","25.213","28236.858","40064.06"
"2019-02-18 15:00:00.000","35.827","9.544","1.019","25742.0","24.893","27911.916","39602.72"
"2019-02-18 15:30:00.000","37.103","9.478","1.018","24902.0","23.995","26952.238","38310.348"
"2019-02-18 16:00:00.000","36.49","9.51","1.019","25297.0","24.418","27404.4","38919.024"
"2019-02-18 16:30:00.000","36.246","9.525","1.019","25458.0","24.636","27636.96","39233.452"
"2019-02-18 17:00:00.000","37.753","9.471","1.018","24477.0","23.545","26488.086","37657.332"
"2019-02-18 17:30:00.000","38.578","9.445","1.018","23970.0","23.008","25921.548","36877.564"
"2019-02-18 18:00:00.000","40.921","9.314","1.017","22679.0","21.641","24437.532","34891.004"
"2019-02-18 18:30:00.000","44.098","9.146","1.015","21142.0","20.027","22676.64","32525.57"
"2019-02-18 19:00:00.000","48.477","8.912","1.014","19356.0","18.17","20628.466","29778.72"
"2019-02-18 19:30:00.000","51.037","8.854","1.013","18415.0","17.204","19593.72","28330.698"
"2019-02-18 20:00:00.000","51.593","8.831","1.013","18228.0","17.012","19382.306","28042.348"
"2019-02-18 20:30:00.000","49.42","8.927","1.014","18979.0","17.785","20234.826","29198.916"
"2019-02-18 21:00:00.000","42.677","9.191","1.016","21819.0","20.734","23432.096","33568.3"
"2019-02-18 21:30:00.000","39.696","9.318","1.017","23376.0","22.372","25191.732","35963.472"
"2019-02-18 22:00:00.000","35.241","9.532","1.02","26179.0","25.358","28376.128","40275.296"
"2019-02-18 22:30:00.000","32.057","9.727","1.022","28627.0","28.007","31194.836","44042.264"
"2019-02-18 23:00:00.000","31.163","9.777","1.022","29409.0","28.859","32089.722","45244.892"
"2019-02-18 23:30:00.000","30.89","9.809","1.022","29643.0","29.117","32372.726","45604.576"
"2019-02-19 00:00:00.000","31.111","9.784","1.022","29453.0","28.907","32143.332","45311.9"
"2019-02-19 00:30:00.000","30.711","9.837","1.023","29794.0","29.283","32561.136","45836.204"
"2019-02-19 01:00:00.000","30.848","9.827","1.022","29669.0","29.147","32416.958","45644.912"
"2019-02-19 01:30:00.000","31.293","9.803","1.022","29266.0","28.707","31955.74","45024.764"
"2019-02-19 02:00:00.000","32.174","9.64","1.022","28590.0","27.958","31080.958","43985.244"
"2019-02-19 02:30:00.000","32.563","9.598","1.021","28281.0","27.619","30709.696","43509.192"
"2019-02-19 03:00:00.000","31.609","9.68","1.022","29070.0","28.48","31636.432","44722.404"
"2019-02-19 03:30:00.000","32.445","9.624","1.021","28363.0","27.711","30821.02","43636.136"
"2019-02-19 04:00:00.000","32.83","9.576","1.021","28068.0","27.387","30460.288","43181.56"
"2019-02-19 04:30:00.000","33.631","9.498","1.021","27457.0","26.722","29734.16","42240.956"
"2019-02-19 05:00:00.000","34.882","9.366","1.02","26567.0","25.756","28667.82","40872.572"
"2019-02-19 05:30:00.000","36.834","9.151","1.019","25308.0","24.395","27148.538","38935.136"
"2019-02-19 06:00:00.000","39.834","8.839","1.017","23603.0","22.569","25104.17","36312.784"
"2019-02-19 06:30:00.000","41.794","8.732","1.017","22563.0","21.472","23926.982","34712.824"
"2019-02-19 07:00:00.000","41.25","8.835","1.017","22796.0","21.723","24242.61","35071.176"
"2019-02-19 07:30:00.000","40.769","8.93","1.017","23005.0","21.949","24528.636","35391.628"
"2019-02-19 08:00:00.000","39.94","9.008","1.017","23431.0","22.403","25037.482","36047.964"
"2019-02-19 08:30:00.000","36.455","9.248","1.019","25503.0","24.611","27430.766","39235.516"
"2019-02-19 09:00:00.000","35.922","9.293","1.019","25849.0","24.984","27837.912","39768.376"
"2019-02-19 09:30:00.000","33.366","9.455","1.021","27707.0","26.986","29970.35","42626.284"
"2019-02-19 10:00:00.000","34.398","9.359","1.02","26947.0","26.161","29071.862","41456.372"
"2019-02-19 10:30:00.000","33.833","9.394","1.021","27370.0","26.618","29556.602","42108.172"
"2019-02-19 11:00:00.000","33.204","9.444","1.021","27851.0","27.14","30116.888","42847.644"
"2019-02-19 11:30:00.000","32.285","9.568","1.021","28547.0","27.903","30973.898","43918.904"
"2019-02-19 12:00:00.000","31.36","9.638","1.022","29334.0","28.762","31887.358","45128.82"
"2019-02-19 12:30:00.000","31.013","9.683","1.022","29627.0","29.085","32245.02","45579.672"
"2019-02-19 13:00:00.000","33.717","9.409","1.021","27453.0","26.709","29658.858","42235.856"
"2019-02-19 13:30:00.000","33.457","9.486","1.021","27609.0","26.884","29888.766","42474.892"
"2019-02-19 14:00:00.000","32.061","9.544","1.022","28766.0","28.137","31190.59","44255.644"
"2019-02-19 14:30:00.000","32.24","9.519","1.022","28625.0","27.982","31017.108","44038.324"
"2019-02-19 15:00:00.000","32.726","9.493","1.021","28221.0","27.543","30557.136","43416.304"
"2019-02-19 15:30:00.000","34.097","9.446","1.02","27120.0","26.355","29327.982","41723.352"
"2019-02-19 16:00:00.000","33.291","9.464","1.021","27763.0","27.047","30037.722","42712.32"
"2019-02-19 16:30:00.000","35.805","9.383","1.019","25871.0","25.015","27929.316","39801.092"
"2019-02-19 17:00:00.000","35.611","9.367","1.019","26024.0","25.176","28081.478","40036.308"
"2019-02-19 17:30:00.000","35.879","9.347","1.019","25843.0","24.982","27871.578","39757.824"
"2019-02-19 18:00:00.000","35.943","9.347","1.019","25797.0","24.933","27822.15","39687.416"
"2019-02-19 18:30:00.000","36.693","9.309","1.019","25296.0","24.397","27252.99","38916.232"
"2019-02-19 19:00:00.000","38.881","9.183","1.018","23954.0","22.968","25719.322","36852.624"
"2019-02-19 19:30:00.000","42.528","8.984","1.016","22020.0","20.926","23513.76","33876.536"
"2019-02-19 20:00:00.000","44.802","8.879","1.015","20963.0","19.822","22320.5","32251.208"
"2019-02-19 20:30:00.000","45.807","8.833","1.015","20529.0","19.37","21830.842","31583.348"
"2019-02-19 21:00:00.000","45.566","8.847","1.015","20629.0","19.475","21946.092","31737.572"
"2019-02-19 21:30:00.000","40.339","9.09","1.017","23147.0","22.113","24789.79","35611.184"
"2019-02-19 22:00:00.000","37.677","9.156","1.018","24738.0","23.792","26541.176","38058.392"
"2019-02-19 22:30:00.000","34.985","9.288","1.02","26546.0","25.726","28583.888","40840.156"
"2019-02-19 23:00:00.000","33.925","9.338","1.02","27338.0","26.578","29476.896","42058.264"
"2019-02-19 23:30:00.000","33.231","9.371","1.021","27884.0","27.167","30092.532","42898.076"
"2019-02-20 00:00:00.000","33.039","9.404","1.021","28021.0","27.318","30267.55","43109.192"
"2019-02-20 00:30:00.000","32.754","9.42","1.021","28252.0","27.569","30530.71","43464.716"
"2019-02-20 01:00:00.000","32.012","9.45","1.022","28883.0","28.253","31238.438","44436.12"
"2019-02-20 01:30:00.000","31.901","9.461","1.022","28975.0","28.354","31346.812","44576.704"
"2019-02-20 02:00:00.000","32.039","9.447","1.022","28862.0","28.229","31212.208","44402.38"
"2019-02-20 02:30:00.000","31.878","9.408","1.022","29038.0","28.416","31369.8","44674.592"
"2019-02-20 03:00:00.000","32.026","9.333","1.022","28963.0","28.326","31224.496","44558.312"
"2019-02-20 03:30:00.000","33.718","9.152","1.021","27646.0","26.888","29657.54","42531.704"
"2019-02-20 04:00:00.000","33.287","9.17","1.021","27991.0","27.261","30042.212","43062.764"
"2019-02-20 04:30:00.000","33.23","9.17","1.021","28038.0","27.312","30093.436","43135.864"
"2019-02-20 05:00:00.000","33.55","9.134","1.021","27798.0","27.05","29806.15","42766.384"
"2019-02-20 05:30:00.000","33.566","9.115","1.021","27799.0","27.049","29792.088","42767.78"
"2019-02-20 06:00:00.000","33.958","9.078","1.021","27506.0","26.73","29447.97","42316.604"
"2019-02-20 06:30:00.000","34.23","9.063","1.02","27299.0","26.507","29213.848","41998.404"
"2019-02-20 07:00:00.000","35.996","8.833","1.02","26124.0","25.23","27780.72","40191.312"
"2019-02-20 07:30:00.000","39.082","8.636","1.018","24193.0","23.17","25587.046","37220.516"
"2019-02-20 08:00:00.000","38.427","8.692","1.018","24568.0","23.569","26023.358","37796.44"
"2019-02-20 08:30:00.000","39.394","8.755","1.018","23923.0","22.896","25384.522","36804.252"
"2019-02-20 09:00:00.000","37.378","8.869","1.019","25134.0","24.183","26753.482","38667.12"
"2019-02-20 09:30:00.000","35.174","9.021","1.02","26597.0","25.753","28430.338","40918.408"
"2019-02-20 10:00:00.000","34.661","9.143","1.02","26901.0","26.089","28851.252","41385.628"
"2019-02-20 10:30:00.000","33.679","9.297","1.021","27569.0","26.821","29692.536","42413.112"
"2019-02-20 11:00:00.000","32.661","9.448","1.021","28311.0","27.635","30617.99","43555.52"
"2019-02-20 11:30:00.000","32.591","9.553","1.021","28291.0","27.625","30683.102","43524.02"
"2019-02-20 12:00:00.000","32.299","9.544","1.021","28554.0","27.908","30960.576","43929.072"
"2019-02-20 12:30:00.000","31.865","9.565","1.022","28926.0","28.312","31382.152","44501.916"
"2019-02-20 13:00:00.000","30.918","9.751","1.022","29663.0","29.132","32343.96","45635.216"
"2019-02-20 13:30:00.000","30.728","9.79","1.023","29815.0","29.301","32543.328","45869.172"
"2019-02-20 14:00:00.000","31.102","9.706","1.022","29523.0","28.975","32152.428","45420.372"
"2019-02-20 14:30:00.000","31.1","9.824","1.022","29431.0","28.888","32154.112","45278.316"
"2019-02-20 15:00:00.000","32.542","9.746","1.021","28186.0","27.533","30729.866","43363.764"
"2019-02-20 15:30:00.000","32.129","9.789","1.021","28516.0","27.893","31124.912","43870.152"
"2019-02-20 16:00:00.000","32.388","9.742","1.021","28324.0","27.681","30875.816","43575.26"
"2019-02-20 16:30:00.000","33.248","9.626","1.021","27680.0","26.975","30104.87","42585.0"
"2019-02-20 17:00:00.000","34.372","9.482","1.02","26877.0","26.099","29093.486","41349.496"
"2019-02-20 17:30:00.000","33.848","9.551","1.02","27242.0","26.497","29543.91","41910.484"
"2019-02-20 18:00:00.000","34.528","9.485","1.02","26753.0","25.966","28961.632","41158.264"
"2019-02-20 18:30:00.000","33.965","9.542","1.02","27155.0","26.402","29441.786","41776.612"
"2019-02-20 19:00:00.000","34.245","9.535","1.02","26938.0","26.169","29201.448","41443.072"
"2019-02-20 19:30:00.000","37.807","9.197","1.018","24625.0","23.677","26449.998","37885.144"
"2019-02-20 20:00:00.000","41.998","8.861","1.016","22374.0","21.285","23810.728","34421.276"
"2019-02-20 20:30:00.000","46.211","8.628","1.015","20466.0","19.289","21639.982","31485.566"
"2019-02-20 21:00:00.000","48.033","8.548","1.014","19733.0","18.531","20819.13","30358.688"
"2019-02-20 21:30:00.000","48.69","8.64","1.014","19417.0","18.213","20538.088","29872.412"
"2019-02-20 22:00:00.000","44.295","8.837","1.015","21228.0","20.092","22575.836","32657.95"
"2019-02-20 22:30:00.000","37.567","9.278","1.018","24728.0","23.793","26619.286","38043.276"
