"Location Properties"
"Location Name = 11ft (630427)"
"Location ID = 6147104710852608"
"Latitude = 44.63101004858643 °"
"Longitude = -124.04601168454957 °"
""
""
"Date Time","Resistivity (Ω-cm)","Temperature (C)","Density (g/cm³)","Total Dissolved Solids (mg/L)","Salinity (psu)","Actual Conductivity (µS/cm)","Specific Conductivity (µS/cm)"
"2019-02-23 05:00:00.000","30.249","9.593","1.023","30448.0","29.968","33058.926","46843.304"
"2019-02-23 05:30:00.000","30.572","9.555","1.023","30158.0","29.647","32709.416","46396.332"
"2019-02-23 06:00:00.000","31.017","9.511","1.023","29761.0","29.211","32240.622","45785.392"
"2019-02-23 06:30:00.000","30.864","9.529","1.023","29894.0","29.357","32399.916","45990.26"
"2019-02-23 07:00:00.000","31.438","9.467","1.022","29397.0","28.812","31808.926","45226.692"
"2019-02-23 07:30:00.000","31.316","9.482","1.022","29499.0","28.924","31932.26","45383.232"
"2019-02-23 08:00:00.000","31.032","9.514","1.022","29744.0","29.193","32225.236","45760.556"
"2019-02-23 08:30:00.000","31.053","9.51","1.022","29727.0","29.174","32202.582","45733.536"
"2019-02-23 09:00:00.000","32.389","9.359","1.022","28618.0","27.956","30874.69","44027.216"
"2019-02-23 09:30:00.000","34.017","9.181","1.021","27381.0","26.607","29396.816","42124.456"
"2019-02-23 10:00:00.000","35.202","9.116","1.02","26507.0","25.666","28407.372","40779.584"
"2019-02-23 10:30:00.000","35.77","9.069","1.019","26119.0","25.249","27956.182","40183.576"
"2019-02-23 11:00:00.000","37.498","9.042","1.019","24934.0","23.989","26668.176","38360.416"
"2019-02-23 11:30:00.000","38.637","9.034","1.018","24204.0","23.218","25882.13","37237.436"
"2019-02-23 12:00:00.000","35.16","9.212","1.02","26468.0","25.635","28441.248","40720.512"
"2019-02-23 12:30:00.000","33.916","9.295","1.021","27377.0","26.615","29484.652","42118.804"
"2019-02-23 13:00:00.000","31.678","9.479","1.022","29166.0","28.562","31567.926","44870.156"
"2019-02-23 13:30:00.000","31.262","9.533","1.022","29510.0","28.941","31987.838","45400.0"
"2019-02-23 14:00:00.000","31.119","9.552","1.022","29630.0","29.074","32134.45","45584.764"
"2019-02-23 14:30:00.000","30.733","9.579","1.023","29980.0","29.457","32537.81","46123.012"
"2019-02-23 15:00:00.000","30.884","9.584","1.023","29829.0","29.294","32378.97","45891.176"
"2019-02-23 15:30:00.000","30.555","9.587","1.023","30148.0","29.641","32727.502","46381.804"
"2019-02-23 16:00:00.000","30.503","9.606","1.023","30185.0","29.683","32783.76","46437.952"
"2019-02-23 16:30:00.000","30.703","9.61","1.023","29984.0","29.465","32655.928","46251.692"
"2019-02-23 17:00:00.000","30.497","9.631","1.023","30170.0","29.67","32790.458","46415.432"
"2019-02-23 17:30:00.000","32.111","9.541","1.022","28724.0","28.091","31142.432","44190.812"
"2019-02-23 18:00:00.000","33.005","9.501","1.021","27976.0","27.28","30298.538","43039.72"
"2019-02-23 18:30:00.000","32.311","9.509","1.022","28571.0","27.922","30949.316","43955.016"
"2019-02-23 19:00:00.000","32.348","9.526","1.021","28524.0","27.874","30913.878","43883.436"
"2019-02-23 19:30:00.000","33.366","9.466","1.021","27699.0","26.979","29970.638","42613.816"
"2019-02-23 20:00:00.000","33.319","9.478","1.021","27729.0","27.012","30012.466","42659.58"
"2019-02-23 20:30:00.000","33.728","9.456","1.021","27409.0","26.666","29648.778","42167.632"
"2019-02-23 21:00:00.000","35.42","9.38","1.019","26154.0","25.317","28232.766","40237.308"
"2019-02-23 21:30:00.000","36.959","9.24","1.019","25161.0","24.248","27057.108","38708.832"
"2019-02-23 22:00:00.000","37.379","9.2","1.018","24905.0","23.973","26752.966","38315.984"
"2019-02-23 22:30:00.000","37.61","9.203","1.018","24750.0","23.81","26588.59","38077.652"
"2019-02-23 23:00:00.000","38.651","9.172","1.018","24104.0","23.125","25872.828","37083.772"
"2019-02-23 23:30:00.000","39.45","9.123","1.017","23648.0","22.64","25348.436","36380.884"
"2019-02-24 00:00:00.000","36.799","9.2","1.019","25298.0","24.389","27174.308","38919.612"
"2019-02-24 00:30:00.000","33.919","9.398","1.02","27298.0","26.541","29481.948","41996.664"
"2019-02-24 01:00:00.000","31.959","9.598","1.022","28816.0","28.196","31290.45","44331.676"
"2019-02-24 01:30:00.000","31.702","9.638","1.022","29018.0","28.419","31543.496","44642.52"
"2019-02-24 02:00:00.000","30.905","9.652","1.022","29755.0","29.22","32356.94","45776.4"
"2019-02-24 02:30:00.000","30.487","9.702","1.023","30122.0","29.625","32800.482","46341.012"
"2019-02-24 03:00:00.000","30.338","9.731","1.023","30247.0","29.764","32962.216","46533.132"
"2019-02-24 03:30:00.000","30.454","9.713","1.023","30146.0","29.652","32836.188","46377.84"
"2019-02-24 04:00:00.000","30.321","9.72","1.023","30272.0","29.791","32980.652","46573.06"
"2019-02-24 04:30:00.000","30.31","9.722","1.023","30282.0","29.802","32992.84","46587.376"
"2019-02-24 05:00:00.000","30.387","9.714","1.023","30211.0","29.724","32908.938","46478.62"
"2019-02-24 05:30:00.000","30.511","9.688","1.023","30109.0","29.61","32774.666","46322.192"
"2019-02-24 06:00:00.000","31.279","9.618","1.022","29426.0","28.86","31970.29","45270.636"
"2019-02-24 06:30:00.000","31.374","9.594","1.022","29356.0","28.781","31873.152","45162.424"
"2019-02-24 07:00:00.000","31.5","9.579","1.022","29250.0","28.665","31745.598","45000.48"
"2019-02-24 07:30:00.000","32.079","9.517","1.022","28771.0","28.139","31173.216","44262.564"
"2019-02-24 08:00:00.000","31.865","9.508","1.022","28972.0","28.355","31382.8","44571.776"
"2019-02-24 08:30:00.000","31.46","9.551","1.022","29310.0","28.727","31786.886","45092.64"
"2019-02-24 09:00:00.000","32.213","9.491","1.022","28671.0","28.028","31043.026","44109.344"
"2019-02-24 09:30:00.000","32.922","9.415","1.021","28111.0","27.417","30374.576","43248.16"
"2019-02-24 10:00:00.000","33.572","9.346","1.021","27620.0","26.881","29786.7","42491.616"
"2019-02-24 10:30:00.000","34.768","9.231","1.02","26753.0","25.941","28761.878","41158.584"
"2019-02-24 11:00:00.000","37.683","9.014","1.018","24831.0","23.877","26537.39","38201.752"
"2019-02-24 11:30:00.000","36.629","9.071","1.019","25506.0","24.597","27301.09","39239.752"
"2019-02-24 12:00:00.000","37.379","9.047","1.019","25010.0","24.07","26753.208","38477.324"
"2019-02-24 12:30:00.000","39.243","8.994","1.018","23857.0","22.849","25482.412","36702.684"
"2019-02-24 13:00:00.000","36.216","9.171","1.019","25725.0","24.84","27612.276","39577.536"
"2019-02-24 13:30:00.000","34.184","9.351","1.02","27122.0","26.347","29253.85","41725.484"
"2019-02-24 14:00:00.000","32.708","9.541","1.021","28199.0","27.524","30573.128","43382.536"
"2019-02-24 14:30:00.000","31.149","9.707","1.022","29478.0","28.926","32103.638","45350.84"
"2019-02-24 15:00:00.000","30.69","9.806","1.023","29839.0","29.329","32583.526","45905.72"
"2019-02-24 15:30:00.000","30.287","9.847","1.023","30202.0","29.73","33017.032","46465.072"
"2019-02-24 16:00:00.000","30.141","9.844","1.023","30351.0","29.891","33177.298","46693.972"
"2019-02-24 16:30:00.000","30.084","9.873","1.023","30385.0","29.932","33240.308","46746.512"
"2019-02-24 17:00:00.000","30.203","9.848","1.023","30286.0","29.821","33109.02","46593.484"
"2019-02-24 17:30:00.000","30.216","9.811","1.023","30302.0","29.834","33094.682","46618.924"
"2019-02-24 18:00:00.000","30.15","9.847","1.023","30340.0","29.88","33167.65","46677.276"
"2019-02-24 18:30:00.000","31.986","9.698","1.022","28714.0","28.097","31263.926","44174.656"
"2019-02-24 19:00:00.000","31.792","9.716","1.022","28874.0","28.273","31454.196","44421.92"
"2019-02-24 19:30:00.000","31.776","9.688","1.022","28910.0","28.309","31470.028","44477.504"
"2019-02-24 20:00:00.000","32.32","9.641","1.021","28461.0","27.818","30940.846","43785.672"
"2019-02-24 20:30:00.000","33.608","9.558","1.021","27431.0","26.7","29754.576","42201.884"
"2019-02-24 21:00:00.000","33.488","9.567","1.021","27523.0","26.8","29861.15","42342.672"
"2019-02-24 21:30:00.000","36.766","9.299","1.019","25252.0","24.35","27198.91","38849.292"
"2019-02-24 22:00:00.000","38.982","9.126","1.018","23930.0","22.937","25653.078","36815.204"
"2019-02-24 22:30:00.000","38.143","9.168","1.018","24428.0","23.466","26217.476","37582.044"
"2019-02-24 23:00:00.000","39.165","9.139","1.018","23809.0","22.812","25532.998","36629.456"
"2019-02-24 23:30:00.000","36.345","9.332","1.019","25522.0","24.64","27514.298","39264.824"
"2019-02-25 00:00:00.000","38.393","9.161","1.018","24274.0","23.302","26046.108","37343.896"
"2019-02-25 00:30:00.000","38.367","9.162","1.018","24289.0","23.319","26064.172","37368.276"
"2019-02-25 01:00:00.000","35.428","9.373","1.019","26153.0","25.315","28226.11","40235.424"
"2019-02-25 01:30:00.000","33.77","9.43","1.021","27395.0","26.648","29611.736","42145.576"
"2019-02-25 02:00:00.000","31.539","9.521","1.022","29260.0","28.669","31706.838","45015.84"
"2019-02-25 02:30:00.000","30.968","9.582","1.022","29751.0","29.208","32291.212","45770.132"
"2019-02-25 03:00:00.000","30.703","9.639","1.023","29961.0","29.443","32569.626","46093.172"
"2019-02-25 03:30:00.000","30.392","9.67","1.023","30242.0","29.753","32903.646","46526.64"
"2019-02-25 04:00:00.000","30.309","9.7","1.023","30301.0","29.82","32993.44","46616.312"
"2019-02-25 04:30:00.000","30.263","9.704","1.023","30343.0","29.866","33043.312","46681.296"
"2019-02-25 05:00:00.000","30.225","9.692","1.023","30392.0","29.918","33085.252","46756.156"
"2019-02-25 05:30:00.000","30.245","9.679","1.023","30382.0","29.906","33063.486","46741.116"
"2019-02-25 06:00:00.000","30.365","9.672","1.023","30267.0","29.78","32932.14","46564.132"
"2019-02-25 06:30:00.000","31.337","9.551","1.022","29425.0","28.85","31910.852","45268.5"
"2019-02-25 07:00:00.000","32.04","9.485","1.022","28831.0","28.2","31211.216","44355.132"
"2019-02-25 07:30:00.000","32.239","9.473","1.022","28662.0","28.017","31018.54","44095.692"
"2019-02-25 08:00:00.000","32.462","9.46","1.021","28475.0","27.813","30804.786","43807.684"
"2019-02-25 08:30:00.000","34.565","9.217","1.02","26921.0","26.119","28931.128","41416.44"
"2019-02-25 09:00:00.000","35.035","9.14","1.02","26616.0","25.785","28543.198","40947.332"
"2019-02-25 09:30:00.000","35.413","9.075","1.02","26378.0","25.525","28238.45","40581.948"
"2019-02-25 10:00:00.000","37.05","8.947","1.019","25302.0","24.369","26990.836","38926.096"
"2019-02-25 10:30:00.000","38.676","8.797","1.018","24338.0","23.337","25856.118","37443.796"
"2019-02-25 11:00:00.000","38.711","8.787","1.018","24323.0","23.32","25832.786","37420.328"
"2019-02-25 11:30:00.000","40.111","8.633","1.017","23574.0","22.52","24930.696","36268.264"
"2019-02-25 12:00:00.000","41.461","8.56","1.017","22853.0","21.759","24119.006","35159.012"
"2019-02-25 12:30:00.000","40.764","8.619","1.017","23206.0","22.132","24531.16","35700.94"
"2019-02-25 13:00:00.000","41.252","8.651","1.017","22911.0","21.828","24241.266","35248.296"
"2019-02-25 13:30:00.000","41.467","8.712","1.017","22754.0","21.669","24115.428","35005.884"
"2019-02-25 14:00:00.000","39.646","8.837","1.018","23717.0","22.688","25223.398","36488.096"
"2019-02-25 14:30:00.000","38.115","8.994","1.018","24563.0","23.593","26236.512","37789.688"
"2019-02-25 15:00:00.000","34.222","9.366","1.02","27080.0","26.304","29220.766","41661.16"
"2019-02-25 15:30:00.000","32.534","9.566","1.021","28331.0","27.67","30737.44","43586.66"
"2019-02-25 16:00:00.000","31.156","9.738","1.022","29447.0","28.896","32096.46","45302.824"
"2019-02-25 16:30:00.000","30.669","9.796","1.023","29868.0","29.36","32606.428","45950.536"
"2019-02-25 17:00:00.000","30.964","9.782","1.022","29594.0","29.06","32295.11","45528.752"
"2019-02-25 17:30:00.000","30.486","9.82","1.023","30028.0","29.536","32802.06","46196.644"
"2019-02-25 18:00:00.000","30.676","9.813","1.023","29847.0","29.339","32598.816","45918.484"
"2019-02-25 18:30:00.000","30.292","9.854","1.023","30192.0","29.719","33012.078","46449.016"
"2019-02-25 19:00:00.000","30.317","9.867","1.023","30157.0","29.682","32993.328","46394.992"
"2019-02-25 19:30:00.000","31.317","9.749","1.022","29286.0","28.723","31931.238","45055.956"
"2019-02-25 20:00:00.000","31.794","9.683","1.022","28899.0","28.295","31452.672","44459.392"
"2019-02-25 20:30:00.000","32.444","9.594","1.021","28388.0","27.734","30822.588","43673.616"
"2019-02-25 21:00:00.000","33.76","9.492","1.02","27357.0","26.614","29620.996","42087.176"
"2019-02-25 21:30:00.000","34.211","9.456","1.02","27022.0","26.252","29230.132","41572.644"
"2019-02-25 22:00:00.000","36.834","9.272","1.019","25225.0","24.318","27148.916","38807.036"
"2019-02-25 22:30:00.000","37.963","9.201","1.018","24522.0","23.568","26341.552","37725.776"
"2019-02-25 23:00:00.000","41.255","8.984","1.017","22699.0","21.635","24239.222","34921.748"
"2019-02-25 23:30:00.000","41.344","8.935","1.017","22681.0","21.612","24187.196","34894.496"
"2019-02-26 00:00:00.000","38.776","9.131","1.018","24054.0","23.068","25789.008","37005.484"
"2019-02-26 00:30:00.000","37.345","9.197","1.018","24930.0","23.999","26777.05","38353.096"
"2019-02-26 01:00:00.000","38.471","9.1","1.018","24265.0","23.288","25993.872","37330.42"
"2019-02-26 01:30:00.000","38.546","9.086","1.018","24227.0","23.247","25943.06","37272.276"
"2019-02-26 02:00:00.000","36.51","9.201","1.019","25498.0","24.601","27389.69","39227.0"
"2019-02-26 02:30:00.000","32.529","9.593","1.021","28315.0","27.655","30742.088","43561.192"
"2019-02-26 03:00:00.000","31.643","9.781","1.022","28960.0","28.372","31602.946","44553.516"
"2019-02-26 03:30:00.000","30.772","9.774","1.023","29785.0","29.267","32496.828","45822.8"
"2019-02-26 04:00:00.000","30.578","9.787","1.023","29963.0","29.463","32703.15","46097.58"
"2019-02-26 04:30:00.000","29.906","9.898","1.023","30545.0","30.11","33437.826","46992.9"
"2019-02-26 05:00:00.000","29.767","9.905","1.023","30682.0","30.26","33593.772","47203.216"
"2019-02-26 05:30:00.000","30.174","9.934","1.023","30245.0","29.786","33141.408","46530.896"
"2019-02-26 06:00:00.000","29.983","9.89","1.023","30473.0","30.03","33338.002","46881.8"
"2019-02-26 06:30:00.000","30.098","9.965","1.023","30296.0","29.845","33225.046","46609.556"
"2019-02-26 07:00:00.000","30.122","9.849","1.023","30366.0","29.908","33197.982","46716.612"
"2019-02-26 07:30:00.000","31.973","9.651","1.022","28761.0","28.143","31275.978","44247.576"
"2019-02-26 08:00:00.000","32.357","9.567","1.021","28485.0","27.836","30905.502","43822.996"
"2019-02-26 08:30:00.000","32.81","9.467","1.021","28168.0","27.483","30478.436","43334.972"
"2019-02-26 09:00:00.000","34.023","9.263","1.02","27315.0","26.545","29391.566","42022.396"
"2019-02-26 09:30:00.000","38.401","8.67","1.018","24599.0","23.6","26040.746","37844.252"
"2019-02-26 10:00:00.000","39.676","8.586","1.018","23864.0","22.819","25204.232","36714.14"
"2019-02-26 10:30:00.000","38.835","8.68","1.018","24318.0","23.305","25750.07","37411.932"
"2019-02-26 11:00:00.000","40.951","8.427","1.017","23224.0","22.134","24419.242","35729.192"
"2019-02-26 11:30:00.000","46.183","8.119","1.015","20772.0","19.565","21653.182","31956.728"
"2019-02-26 12:00:00.000","45.028","8.13","1.016","21298.0","20.108","22208.162","32766.258"
"2019-02-26 12:30:00.000","46.049","8.102","1.015","20842.0","19.636","21715.886","32065.082"
"2019-02-26 13:00:00.000","46.53","8.117","1.015","20618.0","19.406","21491.398","31719.896"
"2019-02-26 13:30:00.000","46.975","8.098","1.015","20434.0","19.215","21287.972","31436.482"
"2019-02-26 14:00:00.000","44.047","8.22","1.016","21718.0","20.549","22703.228","33411.89"
"2019-02-26 14:30:00.000","43.851","8.301","1.016","21765.0","20.605","22804.276","33483.982"
"2019-02-26 15:00:00.000","43.283","8.423","1.016","21975.0","20.834","23103.696","33808.42"
"2019-02-26 15:30:00.000","39.259","8.705","1.018","24039.0","23.013","25472.192","36982.448"
"2019-02-26 16:00:00.000","42.948","8.657","1.016","22003.0","20.882","23284.058","33850.924"
"2019-02-26 16:30:00.000","34.569","9.231","1.02","26907.0","26.105","28927.34","41394.948"
"2019-02-26 17:00:00.000","32.113","9.491","1.022","28761.0","28.125","31140.182","44246.952"
"2019-02-26 17:30:00.000","32.383","9.473","1.021","28535.0","27.879","30880.526","43899.392"
"2019-02-26 18:00:00.000","30.832","9.663","1.023","29817.0","29.289","32433.996","45872.024"
"2019-02-26 18:30:00.000","31.253","9.593","1.022","29471.0","28.905","31997.35","45339.304"
"2019-02-26 19:00:00.000","30.723","9.701","1.023","29892.0","29.375","32549.146","45987.524"
"2019-02-26 19:30:00.000","30.99","9.666","1.022","29662.0","29.121","32268.322","45633.844"
"2019-02-26 20:00:00.000","31.621","9.53","1.022","29177.0","28.58","31624.578","44887.8"
"2019-02-26 20:30:00.000","35.249","9.115","1.02","26472.0","25.629","28369.362","40725.952"
"2019-02-26 21:00:00.000","34.772","9.164","1.02","26799.0","25.983","28759.01","41229.252"
"2019-02-26 21:30:00.000","41.112","8.489","1.017","23093.0","22.003","24324.06","35528.232"
"2019-02-26 22:00:00.000","39.524","8.712","1.018","23872.0","22.839","25301.228","36726.624"
"2019-02-26 22:30:00.000","41.451","8.564","1.017","22857.0","21.763","24125.108","35164.164"
"2019-02-26 23:00:00.000","43.721","8.374","1.016","21785.0","20.632","22872.148","33515.37"
"2019-02-26 23:30:00.000","42.75","8.43","1.016","22245.0","21.114","23391.93","34222.66"
"2019-02-27 00:00:00.000","40.747","8.6","1.017","23228.0","22.154","24541.766","35735.764"
"2019-02-27 00:30:00.000","42.192","8.475","1.017","22511.0","21.395","23701.158","34632.144"
"2019-02-27 01:00:00.000","36.275","8.906","1.019","25872.0","24.969","27567.338","39802.636"
"2019-02-27 01:30:00.000","38.097","8.794","1.018","24711.0","23.729","26248.588","38016.276"
"2019-02-27 02:00:00.000","35.879","8.971","1.019","26110.0","25.229","27871.2","40169.204"
"2019-02-27 02:30:00.000","37.783","8.762","1.019","24938.0","23.966","26466.962","38366.192"
"2019-02-27 03:00:00.000","35.157","9.018","1.02","26612.0","25.769","28444.082","40941.8"
"2019-02-27 03:30:00.000","33.534","9.23","1.021","27738.0","26.995","29820.282","42673.716"
"2019-02-27 04:00:00.000","31.248","9.597","1.022","29473.0","28.908","32002.512","45342.32"
"2019-02-27 04:30:00.000","30.518","9.718","1.023","30078.0","29.58","32767.076","46273.984"
"2019-02-27 05:00:00.000","30.245","9.796","1.023","30286.0","29.815","33062.876","46594.004"
"2019-02-27 05:30:00.000","30.341","9.763","1.023","30217.0","29.736","32958.722","46487.5"
"2019-02-27 06:00:00.000","30.266","9.773","1.023","30284.0","29.81","33040.838","46591.156"
"2019-02-27 06:30:00.000","30.219","9.783","1.023","30323.0","29.854","33133.512","46650.84"
"2019-02-27 07:00:00.000","30.287","9.745","1.023","30286.0","29.809","33017.64","46594.104"
"2019-02-27 07:30:00.000","30.685","9.674","1.023","29951.0","29.436","32589.56","46077.904"
"2019-02-27 08:00:00.000","30.758","9.64","1.023","29907.0","29.384","32511.84","46010.132"
"2019-02-27 08:30:00.000","31.467","9.539","1.022","29313.0","28.728","31779.032","45096.296"
"2019-02-27 09:00:00.000","31.965","9.366","1.022","28992.0","28.361","31284.236","44603.004"
"2019-02-27 09:30:00.000","34.302","8.99","1.02","27296.0","26.497","29152.762","41994.404"
"2019-02-27 10:30:00.000","38.881","8.48","1.018","24424.0","23.398","25719.578","37575.86"
"2019-02-27 11:00:00.000","37.181","8.659","1.019","25414.0","24.46","26895.776","39099.104"
"2019-02-27 11:30:00.000","40.009","8.266","1.018","23878.0","22.803","24994.13","36735.124"
"2019-02-27 12:00:00.000","42.588","8.015","1.017","22592.0","21.438","23480.772","34756.488"
"2019-02-27 12:30:00.000","44.945","7.798","1.016","21539.0","20.328","22249.366","33136.626"
"2019-02-27 13:00:00.000","47.641","7.614","1.015","20427.0","19.169","20990.142","31426.17"
"2019-02-27 13:30:00.000","49.149","7.664","1.014","19772.0","18.503","20346.158","30418.436"
"2019-02-27 14:00:00.000","47.134","7.751","1.015","20566.0","19.323","21215.902","31639.576"
"2019-02-27 14:30:00.000","46.709","7.778","1.015","20737.0","19.501","21409.14","31903.748"
"2019-02-27 15:00:00.000","45.233","7.889","1.016","21347.0","20.138","22107.846","32840.796"
"2019-02-27 15:30:00.000","41.101","8.226","1.017","23270.0","22.164","24330.178","35799.536"
"2019-02-27 16:00:00.000","44.888","8.034","1.016","21422.0","20.228","22277.746","32957.36"
"2019-02-27 16:30:00.000","40.753","8.393","1.017","23359.0","22.272","24537.906","35936.372"
"2019-02-27 17:00:00.000","39.675","8.502","1.018","23921.0","22.871","25205.096","36801.556"
"2019-02-27 17:30:00.000","34.979","8.995","1.02","26764.0","25.928","28588.496","41175.792"
"2019-02-27 18:00:00.000","33.569","9.229","1.021","27710.0","26.965","29789.41","42630.512"
"2019-02-27 18:30:00.000","33.289","9.265","1.021","27916.0","27.19","30039.722","42947.02"
"2019-02-27 19:00:00.000","32.535","9.368","1.021","28483.0","27.812","30736.448","43820.34"
"2019-02-27 19:30:00.000","31.691","9.496","1.022","29140.0","28.536","31555.186","44830.884"
"2019-02-27 20:00:00.000","31.487","9.501","1.022","29324.0","28.736","31759.25","45114.236"
"2019-02-27 20:30:00.000","31.372","9.514","1.022","29422.0","28.843","31875.982","45264.496"
"2019-02-27 21:00:00.000","31.658","9.472","1.022","29188.0","28.586","31587.128","44905.244"
"2019-02-27 21:30:00.000","31.372","9.512","1.022","29423.0","28.845","31875.598","45266.556"
"2019-02-27 22:00:00.000","31.748","9.454","1.022","29120.0","28.51","31498.208","44800.544"
"2019-02-27 22:30:00.000","31.796","9.426","1.022","29098.0","28.483","31450.17","44766.78"
"2019-02-27 23:00:00.000","32.374","9.367","1.022","28625.0","27.965","30888.75","44038.48"
"2019-02-27 23:30:00.000","32.447","9.368","1.022","28560.0","27.895","30819.778","43938.044"
"2019-02-28 00:00:00.000","32.357","9.361","1.022","28645.0","27.986","30905.388","44068.98"
"2019-02-28 00:30:00.000","31.902","9.401","1.022","29022.0","28.398","31346.176","44649.204"
"2019-02-28 01:00:00.000","33.298","9.208","1.021","27952.0","27.223","30031.636","43002.88"
"2019-02-28 01:30:00.000","33.442","9.217","1.021","27824.0","27.087","29902.108","42806.444"
"2019-02-28 02:00:00.000","33.07","9.255","1.021","28108.0","27.396","30238.996","43243.404"
"2019-02-28 02:30:00.000","32.936","9.271","1.021","28210.0","27.508","30361.852","43400.74"
"2019-02-28 03:00:00.000","33.08","9.27","1.021","28089.0","27.377","30230.058","43213.66"
"2019-02-28 03:30:00.000","36.269","8.965","1.019","25834.0","24.935","27571.94","39743.892"
"2019-02-28 04:00:00.000","36.27","8.892","1.019","25885.0","24.982","27571.0","39822.948"
"2019-02-28 04:30:00.000","35.102","9.022","1.02","26651.0","25.81","28488.252","41001.4"
"2019-02-28 05:00:00.000","32.856","9.288","1.021","28266.0","27.57","30436.246","43486.832"
"2019-02-28 05:30:00.000","31.986","9.392","1.022","28953.0","28.322","31264.028","44542.516"
"2019-02-28 06:00:00.000","31.392","9.432","1.022","29468.0","28.884","31854.932","45335.06"
"2019-02-28 06:30:00.000","31.627","9.435","1.022","29247.0","28.645","31618.8","44995.384"
"2019-02-28 07:00:00.000","31.634","9.453","1.022","29226.0","28.625","31611.528","44963.316"
"2019-02-28 07:30:00.000","31.457","9.392","1.022","29440.0","28.849","31789.628","45292.152"
"2019-02-28 08:00:00.000","31.344","9.385","1.022","29551.0","28.969","31904.432","45463.504"
"2019-02-28 08:30:00.000","31.983","9.32","1.022","29012.0","28.378","31266.526","44634.176"
"2019-02-28 09:00:00.000","31.944","9.293","1.022","29069.0","28.436","31304.41","44721.044"
"2019-02-28 09:30:00.000","33.899","9.054","1.021","27572.0","26.798","29499.27","42418.244"
"2019-02-28 10:00:00.000","33.948","8.972","1.021","27595.0","26.814","29456.95","42453.66"
"2019-02-28 10:30:00.000","35.812","8.7","1.02","26356.0","25.463","27923.81","40547.876"
"2019-02-28 11:00:00.000","35.371","8.632","1.02","26735.0","25.859","28271.84","41130.552"
"2019-02-28 11:30:00.000","37.435","8.434","1.019","25400.0","24.422","26712.746","39077.496"
"2019-02-28 12:00:00.000","38.545","8.264","1.018","24787.0","23.757","25943.572","38133.076"
"2019-02-28 12:30:00.000","39.746","8.126","1.018","24131.0","23.056","25159.74","37125.176"
"2019-02-28 13:00:00.000","42.5","7.86","1.017","22738.0","21.576","23529.252","34981.156"
"2019-02-28 13:30:00.000","44.1","7.69","1.016","22020.0","20.815","22675.86","33876.232"
"2019-02-28 14:00:00.000","46.725","7.628","1.015","20819.0","19.573","21402.022","32029.932"
"2019-02-28 14:30:00.000","46.001","7.603","1.016","21162.0","19.923","21738.532","32556.412"
"2019-02-28 15:00:00.000","45.654","7.67","1.016","21282.0","20.052","21903.82","32740.858"
"2019-02-28 15:30:00.000","47.557","7.595","1.015","20474.0","19.215","21027.198","31498.088"
"2019-02-28 16:00:00.000","45.437","7.724","1.016","21351.0","20.128","22008.522","32847.408"
"2019-02-28 16:30:00.000","44.79","7.793","1.016","21617.0","20.408","22326.332","33256.17"
"2019-02-28 17:00:00.000","44.487","8.085","1.016","21585.0","20.4","22478.68","33207.14"
"2019-02-28 17:30:00.000","43.424","8.153","1.016","22070.0","20.909","23028.762","33954.596"
"2019-02-28 18:00:00.000","40.559","8.381","1.017","23479.0","22.396","24655.382","36121.024"
"2019-02-28 18:30:00.000","38.057","8.73","1.018","24781.0","23.797","26276.658","38124.292"
"2019-02-28 19:00:00.000","34.109","9.051","1.021","27405.0","26.62","29318.112","42162.156"
"2019-02-28 19:30:00.000","33.063","9.167","1.021","28182.0","27.466","30245.338","43357.3"
"2019-02-28 20:00:00.000","32.075","9.301","1.022","28944.0","28.302","31176.99","44528.984"
"2019-02-28 20:30:00.000","31.377","9.361","1.022","29540.0","28.954","31870.402","45445.48"
"2019-02-28 21:00:00.000","31.229","9.371","1.022","29671.0","29.097","32021.166","45648.032"
"2019-02-28 21:30:00.000","31.406","9.37","1.022","29505.0","28.917","31841.26","45392.252"
"2019-02-28 22:00:00.000","31.357","9.361","1.022","29558.0","28.974","31890.96","45474.456"
"2019-02-28 22:30:00.000","31.692","9.331","1.022","29270.0","28.658","31553.69","45030.004"
"2019-02-28 23:00:00.000","31.641","9.296","1.022","29346.0","28.736","31605.032","45147.08"
"2019-02-28 23:30:00.000","32.044","9.249","1.022","29013.0","28.371","31206.65","44635.244"
"2019-03-01 00:00:00.000","33.102","9.145","1.021","28166.0","27.447","30209.99","43332.76"
"2019-03-01 00:30:00.000","33.918","9.042","1.021","27566.0","26.791","29483.052","42409.204"
"2019-03-01 01:00:00.000","33.37","9.027","1.021","28030.0","27.287","29967.05","43122.816"
"2019-03-01 01:30:00.000","32.577","9.047","1.022","28696.0","28.006","30696.308","44148.08"
"2019-03-01 02:00:00.000","32.208","9.216","1.022","28891.0","28.236","31047.826","44448.176"
"2019-03-01 02:30:00.000","33.343","9.056","1.021","28030.0","27.291","29990.938","43123.472"
"2019-03-01 03:00:00.000","33.454","9.052","1.021","27940.0","27.193","29891.382","42984.48"
"2019-03-01 03:30:00.000","33.174","9.091","1.021","28146.0","27.419","30144.046","43301.732"
"2019-03-01 04:00:00.000","32.604","9.158","1.022","28586.0","27.9","30670.902","43978.104"
"2019-03-01 04:30:00.000","34.019","9.026","1.021","27496.0","26.714","29395.252","42301.932"
"2019-03-01 05:00:00.000","35.343","8.81","1.02","26624.0","25.76","28294.012","40960.204"
