Report Date:,11/22/2019 23:29:59
Report User Name:,Ian
Report Computer Name:,SLOCUM
Application:,WinSitu.exe
Application Version:,5.7.6.1


Log File Properties
File Name,2019-06-23_630415_2019-09-27_09-49-33-699.wsl
Create Date,9/27/2019 16:49:05

Device Properties
Device,Aqua TROLL 100
Site,Yaquina_Dock5
Device Name,7ft (630415)
Serial Number,630415
Firmware Version,2.01
Hardware Version,4
Device Address,2
Device Comm Cfg,9600,8,None,1,(Modbus-ASCII)
Used Memory,12
Used Battery,11

Log Configuration
,Log Name,2019-06-23_630415
,Created By,Ian
,Computer Name,SLOCUM
,Application,WinSitu.exe
,Application Version,5.7.6.1
,Create Date,6/23/2019 02:12:51 UTC
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Disabled
,Scheduled Start Time,6/24/2019 00:00:00 UTC
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 00 mins: 15 secs: 00





Other Log Settings

,Specific Conductivity Model:,Standard Methods
,,Reference Temperature:,25
,,Temperature Coefficient:,0.0191


Log Notes:
Date and Time (UTC),Note
6/23/2019 02:13:07 ,Used Battery: 11% Used Memory: 14%   User Name: Ian
9/27/2019 16:36:56 ,Used Battery: 17% Used Memory: 20%   User Name: Ian
9/27/2019 16:36:57 ,Manual Stop Command


Log Data:
Record Count,9187

Sensors,1

 ,1,630415,Conductivity



,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,
7/6/2019 01:00:00  ,                                  13.290,                               38594.391,                               49713.160,                                  32.413,                                   1.024,
7/6/2019 01:15:00  ,                                  13.194,                               38542.328,                               49763.953,                                  32.441,                                   1.024,
7/6/2019 01:30:00  ,                                  13.177,                               38548.527,                               49793.047,                                  32.460,                                   1.024,
7/6/2019 01:45:00  ,                                  13.136,                               38482.922,                               49758.195,                                  32.431,                                   1.024,
7/6/2019 02:00:00  ,                                  13.021,                               38457.336,                               49867.074,                                  32.500,                                   1.024,
7/6/2019 02:15:00  ,                                  13.062,                               38453.684,                               49811.832,                                  32.463,                                   1.024,
7/6/2019 02:30:00  ,                                  13.090,                               38454.938,                               49778.152,                                  32.442,                                   1.024,
7/6/2019 02:45:00  ,                                  13.238,                               38562.281,                               49735.602,                                  32.424,                                   1.024,
7/6/2019 03:00:00  ,                                  13.219,                               38538.379,                               49727.793,                                  32.417,                                   1.024,
7/6/2019 03:15:00  ,                                  13.315,                               38644.066,                               49746.832,                                  32.440,                                   1.024,
7/6/2019 03:30:00  ,                                  13.331,                               38647.637,                               49732.191,                                  32.430,                                   1.024,
7/6/2019 03:45:00  ,                                  13.306,                               38628.645,                               49737.594,                                  32.432,                                   1.024,
7/6/2019 04:00:00  ,                                  13.303,                               38601.738,                               49707.219,                                  32.410,                                   1.024,
7/6/2019 04:15:00  ,                                  13.318,                               38635.324,                               49732.188,                                  32.429,                                   1.024,
7/6/2019 04:30:00  ,                                  13.345,                               38636.582,                               49700.719,                                  32.409,                                   1.024,
7/6/2019 04:45:00  ,                                  13.279,                               38580.996,                               49709.793,                                  32.409,                                   1.024,
7/6/2019 05:00:00  ,                                  13.310,                               38583.176,                               49673.902,                                  32.386,                                   1.024,
7/6/2019 05:15:00  ,                                  13.455,                               38656.883,                               49592.473,                                  32.340,                                   1.024,
7/6/2019 05:30:00  ,                                  13.497,                               38669.703,                               49557.840,                                  32.319,                                   1.024,
7/6/2019 05:45:00  ,                                  13.605,                               38709.996,                               49478.563,                                  32.271,                                   1.024,
7/6/2019 06:00:00  ,                                  13.650,                               38743.148,                               49466.313,                                  32.266,                                   1.024,
7/6/2019 06:15:00  ,                                  13.666,                               38792.219,                               49509.594,                                  32.299,                                   1.024,
7/6/2019 06:30:00  ,                                  13.677,                               38773.695,                               49473.676,                                  32.274,                                   1.024,
7/6/2019 06:45:00  ,                                  13.666,                               38762.496,                               49472.625,                                  32.272,                                   1.024,
7/6/2019 07:00:00  ,                                  13.649,                               38790.379,                               49528.559,                                  32.311,                                   1.024,
7/6/2019 07:15:00  ,                                  13.635,                               38794.336,                               49550.324,                                  32.326,                                   1.024,
7/6/2019 07:30:00  ,                                  13.584,                               38761.988,                               49570.402,                                  32.336,                                   1.024,
7/6/2019 07:45:00  ,                                  13.567,                               38754.316,                               49581.230,                                  32.342,                                   1.024,
7/6/2019 08:00:00  ,                                  13.549,                               38742.027,                               49587.578,                                  32.345,                                   1.024,
7/6/2019 08:15:00  ,                                  13.534,                               38740.047,                               49603.230,                                  32.355,                                   1.024,
7/6/2019 08:30:00  ,                                  13.513,                               38719.082,                               49602.266,                                  32.353,                                   1.024,
7/6/2019 08:45:00  ,                                  13.518,                               38726.324,                               49605.363,                                  32.355,                                   1.024,
7/6/2019 09:00:00  ,                                  13.426,                               38635.457,                               49600.375,                                  32.343,                                   1.024,
7/6/2019 09:15:00  ,                                  13.300,                               38565.109,                               49663.215,                                  32.378,                                   1.024,
7/6/2019 09:30:00  ,                                  12.971,                               38337.457,                               49772.824,                                  32.427,                                   1.024,
7/6/2019 09:45:00  ,                                  13.392,                               38693.918,                               49717.039,                                  32.425,                                   1.024,
7/6/2019 10:00:00  ,                                  13.454,                               38651.184,                               49586.789,                                  32.336,                                   1.024,
7/6/2019 10:15:00  ,                                  13.392,                               38607.195,                               49604.969,                                  32.344,                                   1.024,
7/6/2019 10:30:00  ,                                  13.443,                               38648.805,                               49596.754,                                  32.342,                                   1.024,
7/6/2019 10:45:00  ,                                  13.416,                               38616.309,                               49588.281,                                  32.334,                                   1.024,
7/6/2019 11:00:00  ,                                  13.087,                               38392.344,                               49701.086,                                  32.385,                                   1.024,
7/6/2019 11:15:00  ,                                  13.296,                               38612.527,                               49729.082,                                  32.425,                                   1.024,
7/6/2019 11:30:00  ,                                  12.966,                               38288.621,                               49715.941,                                  32.385,                                   1.024,
7/6/2019 11:45:00  ,                                  12.761,                               38128.551,                               49760.863,                                  32.398,                                   1.024,
7/6/2019 12:00:00  ,                                  12.297,                               37812.078,                               49925.551,                                  32.471,                                   1.025,
7/6/2019 12:15:00  ,                                  12.147,                               37669.746,                               49926.313,                                  32.456,                                   1.025,
7/6/2019 12:30:00  ,                                  12.046,                               37649.109,                               50026.301,                                  32.518,                                   1.025,
7/6/2019 12:45:00  ,                                  12.018,                               37634.859,                               50043.152,                                  32.528,                                   1.025,
7/6/2019 13:00:00  ,                                  12.027,                               37641.609,                               50041.230,                                  32.527,                                   1.025,
7/6/2019 13:15:00  ,                                  12.061,                               37614.496,                               49961.406,                                  32.473,                                   1.025,
7/6/2019 13:30:00  ,                                  12.243,                               37767.758,                               49934.914,                                  32.473,                                   1.025,
7/6/2019 13:45:00  ,                                  12.330,                               37857.410,                               49944.082,                                  32.488,                                   1.025,
7/6/2019 14:00:00  ,                                  12.518,                               37949.465,                               49829.633,                                  32.424,                                   1.024,
7/6/2019 14:15:00  ,                                  12.791,                               38148.297,                               49749.551,                                  32.392,                                   1.024,
7/6/2019 14:30:00  ,                                  12.893,                               38209.098,                               49701.883,                                  32.368,                                   1.024,
7/6/2019 14:45:00  ,                                  13.095,                               38333.332,                               49615.258,                                  32.324,                                   1.024,
7/6/2019 15:00:00  ,                                  13.174,                               38376.223,                               49573.223,                                  32.301,                                   1.024,
7/6/2019 15:15:00  ,                                  13.339,                               38479.992,                               49505.695,                                  32.267,                                   1.024,
7/6/2019 15:30:00  ,                                  13.415,                               38530.848,                               49479.195,                                  32.254,                                   1.024,
7/6/2019 15:45:00  ,                                  13.541,                               38584.141,                               49395.613,                                  32.205,                                   1.024,
7/6/2019 16:00:00  ,                                  13.488,                               38563.098,                               49432.234,                                  32.227,                                   1.024,
7/6/2019 16:15:00  ,                                  13.675,                               38741.691,                               49435.211,                                  32.246,                                   1.024,
7/6/2019 16:30:00  ,                                  13.568,                               38547.664,                               49316.305,                                  32.150,                                   1.024,
7/6/2019 16:45:00  ,                                  13.459,                               38504.629,                               49392.289,                                  32.195,                                   1.024,
7/6/2019 17:00:00  ,                                  13.544,                               38593.801,                               49403.246,                                  32.211,                                   1.024,
7/6/2019 17:15:00  ,                                  13.535,                               38572.504,                               49387.941,                                  32.199,                                   1.024,
7/6/2019 17:30:00  ,                                  13.562,                               38592.906,                               49381.191,                                  32.196,                                   1.024,
7/6/2019 17:45:00  ,                                  13.453,                               38505.348,                               49401.094,                                  32.201,                                   1.024,
7/6/2019 18:00:00  ,                                  13.454,                               38528.375,                               49429.344,                                  32.222,                                   1.024,
7/6/2019 18:15:00  ,                                  13.598,                               38595.223,                               49340.797,                                  32.170,                                   1.024,
7/6/2019 18:30:00  ,                                  13.889,                               38698.453,                               49123.652,                                  32.038,                                   1.024,
7/6/2019 18:45:00  ,                                  14.009,                               38789.668,                               49096.066,                                  32.028,                                   1.024,
7/6/2019 19:00:00  ,                                  14.375,                               38861.656,                               48755.570,                                  31.811,                                   1.024,
7/6/2019 19:15:00  ,                                  14.604,                               38944.766,                               48593.402,                                  31.711,                                   1.024,
7/6/2019 19:30:00  ,                                  14.621,                               38889.063,                               48504.840,                                  31.648,                                   1.023,
7/6/2019 19:45:00  ,                                  14.648,                               38914.965,                               48506.008,                                  31.651,                                   1.023,
7/6/2019 20:00:00  ,                                  14.809,                               38979.234,                               48400.715,                                  31.587,                                   1.023,
7/6/2019 20:15:00  ,                                  14.874,                               39091.477,                               48464.586,                                  31.639,                                   1.023,
7/6/2019 20:30:00  ,                                  14.999,                               39231.238,                               48494.570,                                  31.670,                                   1.023,
7/6/2019 20:45:00  ,                                  15.084,                               39224.090,                               48388.828,                                  31.599,                                   1.023,
7/6/2019 21:00:00  ,                                  14.797,                               39119.082,                               48587.547,                                  31.722,                                   1.023,
7/6/2019 21:15:00  ,                                  14.635,                               39063.746,                               48705.941,                                  31.796,                                   1.024,
7/6/2019 21:30:00  ,                                  14.364,                               38942.199,                               48869.934,                                  31.893,                                   1.024,
7/6/2019 21:45:00  ,                                  14.075,                               38786.824,                               49014.664,                                  31.974,                                   1.024,
7/6/2019 22:00:00  ,                                  13.845,                               38703.336,                               49182.004,                                  32.077,                                   1.024,
7/6/2019 22:15:00  ,                                  13.476,                               38519.977,                               49391.535,                                  32.196,                                   1.024,
7/6/2019 22:30:00  ,                                  13.493,                               38544.680,                               49403.125,                                  32.206,                                   1.024,
7/6/2019 22:45:00  ,                                  13.408,                               38481.156,                               49424.484,                                  32.214,                                   1.024,
7/6/2019 23:00:00  ,                                  13.271,                               38380.945,                               49461.074,                                  32.228,                                   1.024,
7/6/2019 23:15:00  ,                                  13.391,                               38499.766,                               49468.125,                                  32.244,                                   1.024,
7/6/2019 23:30:00  ,                                  13.946,                               38809.699,                               49196.684,                                  32.096,                                   1.024,
7/6/2019 23:45:00  ,                                  13.860,                               38763.332,                               49240.875,                                  32.121,                                   1.024,
7/7/2019 00:00:00  ,                                  13.804,                               38713.898,                               49244.082,                                  32.118,                                   1.024,
7/7/2019 00:15:00  ,                                  13.534,                               38535.273,                               49341.559,                                  32.165,                                   1.024,
7/7/2019 00:30:00  ,                                  13.443,                               38519.258,                               49430.512,                                  32.222,                                   1.024,
7/7/2019 00:45:00  ,                                  13.434,                               38489.828,                               49403.352,                                  32.201,                                   1.024,
7/7/2019 01:00:00  ,                                  13.353,                               38463.707,                               49468.328,                                  32.241,                                   1.024,
7/7/2019 01:15:00  ,                                  13.306,                               38448.016,                               49505.895,                                  32.264,                                   1.024,
7/7/2019 01:30:00  ,                                  13.262,                               38458.172,                               49572.613,                                  32.308,                                   1.024,
7/7/2019 01:45:00  ,                                  13.286,                               38459.367,                               49544.809,                                  32.290,                                   1.024,
7/7/2019 02:00:00  ,                                  13.130,                               38375.961,                               49627.367,                                  32.336,                                   1.024,
7/7/2019 02:15:00  ,                                  13.121,                               38386.633,                               49652.039,                                  32.353,                                   1.024,
7/7/2019 02:30:00  ,                                  13.084,                               38361.324,                               49664.453,                                  32.359,                                   1.024,
7/7/2019 02:45:00  ,                                  12.987,                               38301.516,                               49706.500,                                  32.380,                                   1.024,
7/7/2019 03:00:00  ,                                  12.974,                               38294.051,                               49713.500,                                  32.384,                                   1.024,
7/7/2019 03:15:00  ,                                  13.149,                               38425.301,                               49667.223,                                  32.367,                                   1.024,
7/7/2019 03:30:00  ,                                  13.008,                               38302.738,                               49682.270,                                  32.364,                                   1.024,
7/7/2019 03:45:00  ,                                  13.245,                               38469.824,                               49607.934,                                  32.332,                                   1.024,
7/7/2019 04:00:00  ,                                  13.261,                               38497.383,                               49624.133,                                  32.346,                                   1.024,
7/7/2019 04:15:00  ,                                  13.286,                               38493.285,                               49588.168,                                  32.322,                                   1.024,
7/7/2019 04:30:00  ,                                  13.256,                               38473.277,                               49599.059,                                  32.327,                                   1.024,
7/7/2019 04:45:00  ,                                  13.240,                               38469.516,                               49613.660,                                  32.336,                                   1.024,
7/7/2019 05:00:00  ,                                  13.254,                               38470.637,                               49598.172,                                  32.326,                                   1.024,
7/7/2019 05:15:00  ,                                  13.241,                               38448.832,                               49586.121,                                  32.316,                                   1.024,
7/7/2019 05:30:00  ,                                  13.254,                               38455.664,                               49578.980,                                  32.312,                                   1.024,
7/7/2019 05:45:00  ,                                  13.246,                               38454.234,                               49586.633,                                  32.317,                                   1.024,
7/7/2019 06:00:00  ,                                  13.215,                               38444.832,                               49611.672,                                  32.332,                                   1.024,
7/7/2019 06:15:00  ,                                  13.341,                               38473.555,                               49495.777,                                  32.260,                                   1.024,
7/7/2019 06:30:00  ,                                  13.395,                               38498.668,                               49462.492,                                  32.241,                                   1.024,
7/7/2019 06:45:00  ,                                  13.478,                               38512.246,                               49379.262,                                  32.188,                                   1.024,
7/7/2019 07:00:00  ,                                  13.521,                               38582.934,                               49417.363,                                  32.219,                                   1.024,
7/7/2019 07:15:00  ,                                  13.568,                               38604.273,                               49387.660,                                  32.202,                                   1.024,
7/7/2019 07:30:00  ,                                  13.586,                               38636.074,                               49406.898,                                  32.217,                                   1.024,
7/7/2019 07:45:00  ,                                  13.603,                               38640.051,                               49392.285,                                  32.208,                                   1.024,
7/7/2019 08:00:00  ,                                  13.599,                               38614.895,                               49364.750,                                  32.188,                                   1.024,
7/7/2019 08:15:00  ,                                  13.562,                               38645.672,                               49449.031,                                  32.246,                                   1.024,
7/7/2019 08:30:00  ,                                  13.518,                               38573.859,                               49409.859,                                  32.213,                                   1.024,
7/7/2019 08:45:00  ,                                  13.473,                               38555.539,                               49440.273,                                  32.231,                                   1.024,
7/7/2019 09:00:00  ,                                  13.464,                               38527.773,                               49415.695,                                  32.213,                                   1.024,
7/7/2019 09:15:00  ,                                  13.453,                               38566.820,                               49479.961,                                  32.258,                                   1.024,
7/7/2019 09:30:00  ,                                  13.426,                               38555.941,                               49497.875,                                  32.269,                                   1.024,
7/7/2019 09:45:00  ,                                  13.417,                               38539.777,                               49488.820,                                  32.262,                                   1.024,
7/7/2019 10:00:00  ,                                  13.406,                               38554.105,                               49520.238,                                  32.283,                                   1.024,
7/7/2019 10:15:00  ,                                  13.247,                               38402.074,                               49517.750,                                  32.267,                                   1.024,
7/7/2019 10:30:00  ,                                  13.140,                               38356.660,                               49590.559,                                  32.310,                                   1.024,
7/7/2019 10:45:00  ,                                  13.385,                               38493.156,                               49467.227,                                  32.243,                                   1.024,
7/7/2019 11:00:00  ,                                  13.379,                               38494.988,                               49477.281,                                  32.250,                                   1.024,
7/7/2019 11:15:00  ,                                  13.360,                               38467.578,                               49464.621,                                  32.239,                                   1.024,
7/7/2019 11:30:00  ,                                  13.354,                               38459.328,                               49461.508,                                  32.236,                                   1.024,
7/7/2019 11:45:00  ,                                  12.929,                               38138.664,                               49566.527,                                  32.273,                                   1.024,
7/7/2019 12:00:00  ,                                  13.078,                               38300.277,                               49593.324,                                  32.306,                                   1.024,
7/7/2019 12:15:00  ,                                  12.894,                               38078.230,                               49531.430,                                  32.244,                                   1.024,
7/7/2019 12:30:00  ,                                  12.822,                               38020.582,                               49545.012,                                  32.247,                                   1.024,
7/7/2019 12:45:00  ,                                  12.630,                               37884.008,                               49603.414,                                  32.271,                                   1.024,
7/7/2019 13:00:00  ,                                  12.461,                               37800.703,                               49705.078,                                  32.328,                                   1.024,
7/7/2019 13:15:00  ,                                  12.397,                               37783.363,                               49761.695,                                  32.363,                                   1.024,
7/7/2019 13:30:00  ,                                  12.325,                               37774.500,                               49840.711,                                  32.413,                                   1.025,
7/7/2019 13:45:00  ,                                  12.296,                               37688.965,                               49763.676,                                  32.354,                                   1.024,
7/7/2019 14:00:00  ,                                  12.304,                               37681.426,                               49743.996,                                  32.341,                                   1.024,
7/7/2019 14:15:00  ,                                  12.332,                               37758.086,                               49810.117,                                  32.391,                                   1.025,
7/7/2019 14:30:00  ,                                  12.373,                               37747.930,                               49745.453,                                  32.348,                                   1.024,
7/7/2019 14:45:00  ,                                  12.538,                               37877.422,                               49709.020,                                  32.338,                                   1.024,
7/7/2019 15:00:00  ,                                  12.627,                               37911.098,                               49642.457,                                  32.299,                                   1.024,
7/7/2019 15:15:00  ,                                  12.837,                               38059.559,                               49576.762,                                  32.272,                                   1.024,
7/7/2019 15:30:00  ,                                  12.985,                               38187.719,                               49561.012,                                  32.274,                                   1.024,
7/7/2019 15:45:00  ,                                  13.104,                               38231.336,                               49471.738,                                  32.221,                                   1.024,
7/7/2019 16:00:00  ,                                  13.229,                               38302.988,                               49412.402,                                  32.189,                                   1.024,
7/7/2019 16:15:00  ,                                  13.326,                               38375.023,                               49387.262,                                  32.180,                                   1.024,
7/7/2019 16:30:00  ,                                  13.478,                               38469.508,                               49324.465,                                  32.148,                                   1.024,
7/7/2019 16:45:00  ,                                  13.596,                               38549.367,                               49283.992,                                  32.129,                                   1.024,
7/7/2019 17:00:00  ,                                  13.490,                               38427.309,                               49256.020,                                  32.099,                                   1.024,
7/7/2019 17:15:00  ,                                  13.474,                               38453.852,                               49309.133,                                  32.136,                                   1.024,
7/7/2019 17:30:00  ,                                  13.343,                               38331.684,                               49310.563,                                  32.126,                                   1.024,
7/7/2019 17:45:00  ,                                  13.366,                               38344.449,                               49299.152,                                  32.119,                                   1.024,
7/7/2019 18:00:00  ,                                  13.381,                               38390.578,                               49339.949,                                  32.150,                                   1.024,
7/7/2019 18:15:00  ,                                  13.428,                               38440.305,                               49346.707,                                  32.160,                                   1.024,
7/7/2019 18:30:00  ,                                  13.405,                               38411.367,                               49337.664,                                  32.151,                                   1.024,
7/7/2019 18:45:00  ,                                  13.420,                               38397.188,                               49301.402,                                  32.126,                                   1.024,
7/7/2019 19:00:00  ,                                  13.479,                               38466.117,                               49318.172,                                  32.143,                                   1.024,
7/7/2019 19:15:00  ,                                  13.726,                               38605.125,                               49199.895,                                  32.079,                                   1.024,
7/7/2019 19:30:00  ,                                  14.079,                               38730.336,                               48938.234,                                  31.919,                                   1.024,
7/7/2019 19:45:00  ,                                  14.261,                               38798.367,                               48809.645,                                  31.841,                                   1.024,
7/7/2019 20:00:00  ,                                  14.465,                               38809.887,                               48586.664,                                  31.695,                                   1.024,
7/7/2019 20:15:00  ,                                  14.400,                               38753.684,                               48591.992,                                  31.694,                                   1.024,
7/7/2019 20:30:00  ,                                  14.525,                               38850.434,                               48567.988,                                  31.687,                                   1.024,
7/7/2019 20:45:00  ,                                  14.716,                               39010.070,                               48545.785,                                  31.685,                                   1.023,
7/7/2019 21:00:00  ,                                  14.829,                               39090.422,                               48515.051,                                  31.672,                                   1.023,
7/7/2019 21:15:00  ,                                  14.824,                               39163.281,                               48611.074,                                  31.741,                                   1.023,
7/7/2019 21:30:00  ,                                  14.734,                               39085.508,                               48618.477,                                  31.740,                                   1.024,
7/7/2019 21:45:00  ,                                  14.607,                               39002.621,                               48662.406,                                  31.762,                                   1.024,
7/7/2019 22:00:00  ,                                  14.342,                               38915.840,                               48862.953,                                  31.886,                                   1.024,
7/7/2019 22:15:00  ,                                  14.108,                               38837.320,                               49039.430,                                  31.995,                                   1.024,
7/7/2019 22:30:00  ,                                  13.790,                               38644.289,                               49172.996,                                  32.065,                                   1.024,
7/7/2019 22:45:00  ,                                  13.720,                               38566.074,                               49157.375,                                  32.048,                                   1.024,
7/7/2019 23:00:00  ,                                  13.314,                               38367.801,                               49391.961,                                  32.182,                                   1.024,
7/7/2019 23:15:00  ,                                  13.250,                               38394.473,                               49504.773,                                  32.258,                                   1.024,
7/7/2019 23:30:00  ,                                  13.225,                               38347.668,                               49474.844,                                  32.234,                                   1.024,
7/7/2019 23:45:00  ,                                  13.182,                               38330.824,                               49505.504,                                  32.252,                                   1.024,
7/8/2019 00:00:00  ,                                  13.187,                               38310.277,                               49472.852,                                  32.229,                                   1.024,
7/8/2019 00:15:00  ,                                  13.532,                               38569.023,                               49386.828,                                  32.198,                                   1.024,
7/8/2019 00:30:00  ,                                  13.511,                               38541.141,                               49376.148,                                  32.188,                                   1.024,
7/8/2019 00:45:00  ,                                  13.462,                               38404.461,                               49259.918,                                  32.100,                                   1.024,
7/8/2019 01:00:00  ,                                  13.230,                               38353.309,                               49475.676,                                  32.235,                                   1.024,
7/8/2019 01:15:00  ,                                  13.311,                               38406.531,                               49445.508,                                  32.221,                                   1.024,
7/8/2019 01:30:00  ,                                  13.272,                               38389.461,                               49470.855,                                  32.235,                                   1.024,
7/8/2019 01:45:00  ,                                  13.210,                               38361.230,                               49510.891,                                  32.259,                                   1.024,
7/8/2019 02:00:00  ,                                  13.664,                               38709.566,                               49406.668,                                  32.224,                                   1.024,
7/8/2019 02:15:00  ,                                  13.469,                               38565.379,                               49458.633,                                  32.244,                                   1.024,
7/8/2019 02:30:00  ,                                  13.434,                               38623.734,                               49575.996,                                  32.326,                                   1.024,
7/8/2019 02:45:00  ,                                  13.454,                               38642.902,                               49575.621,                                  32.328,                                   1.024,
