Report Date:,6/22/2019 18:48,,,,
Report User Name:,Ian,,,,
Report Computer Name:,SLOCUM,,,,
Application:,WinSitu.exe,,,,
Application Version:,5.7.6.1,,,,
,,,,,
,,,,,
Log File Properties,,,,,
File Name,2019-01-11_630411_2019-06-22_18-47-25-779.wsl,,,,
Create Date,6/22/2019 18:47,,,,
,,,,,
Device Properties,,,,,
Device,Aqua TROLL 100,,,,
Site,Yaquina_Dock5,,,,
Device Name,3 ft (SN630411),,,,
Serial Number,630411,,,,
Firmware Version,2.01,,,,
Hardware Version,4,,,,
Device Address,1,,,,
Device Comm Cfg,9600,8,None,1,(Modbus-ASCII)
Used Memory,0,,,,
Used Battery,0,,,,
,,,,,
Log Configuration,,,,,
,Log Name,2019-01-11_630411,,,
,Created By,Ian,,,
,Computer Name,SLOCUM,,,
,Application,WinSitu.exe,,,
,Application Version,5.7.5.6,,,
,Create Date,1/9/2019 17:41:44 UTC,,,
,Log Setup Time Zone,Unknown,,,
,Notes Size(bytes),4096,,,
,Overwrite when full,Disabled,,,
,Scheduled Start Time,1/11/2019 00:15:00 UTC,,,
,Scheduled Stop Time,No Stop Time,,,
,Type,Linear,,,
 ,Interval,Days: 0 hrs: 00 mins: 15 secs: 00,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Other Log Settings,,,,,
,,,,,
,Specific Conductivity Model:,Standard Methods,,,
,,Reference Temperature:,25,,
,,Temperature Coefficient:,0.0191,,
,,,,,
,,,,,
Log Notes:,,,,,
Date and Time (UTC),Note,,,,
1/9/2019 17:41,Used Battery: 0% Used Memory: 1%   User Name: Ian,,,,
6/22/2019 18:28,Log Download - Used Battery: 11% Used Memory: 12%   User Name: Ian,,,,
,,,,,
,,,,,
Log Data:,,,,,
Record Count,15625,,,,
,,,,,
Sensors,1,,,,
,,,,,
 ,1,630411,Conductivity,,
,,,,,
,,,,,
,,,,,
,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            
,SN#: 630411                             ,SN#: 630411                             ,SN#: 630411                             ,SN#: 630411                             ,SN#: 630411                             
Date and Time (UTC),Temperature (C)                         ,Actual Conductivity (µS/cm)             ,Specific Conductivity (µS/cm)           ,Salinity (PSU)                          ,Water Density (g/cm3)                   
1/11/2019 00:15,16.615,0,0,0,0.999
1/11/2019 00:30,16.018,0,0,0,0.999
1/11/2019 00:45,15.457,0,0,0,0.999
1/11/2019 01:00,14.901,0,0,0,0.999
1/11/2019 01:15,14.337,0,0,0,0.999
1/11/2019 01:30,13.806,0,0,0,0.999
1/11/2019 01:45,13.321,0,0,0,0.999
1/11/2019 02:00,15.609,0,0,0,0.999
1/11/2019 02:15,18.302,0,0,0,0.999
1/11/2019 02:30,19.9,0,0,0,0.998
1/11/2019 02:45,20.679,0,0,0,0.998
1/11/2019 03:00,21.198,0,0,0,0.998
1/11/2019 03:15,21.66,0,0,0,0.998
1/11/2019 03:30,21.945,0,0,0,0.998
1/11/2019 03:45,22.069,0,0,0,0.998
1/11/2019 04:00,22.187,0,0,0,0.998
1/11/2019 04:15,22.39,0,0,0,0.998
1/11/2019 04:30,22.475,0,0,0,0.998
1/11/2019 04:45,22.48,0,0,0,0.998
1/11/2019 05:00,22.547,0,0,0,0.998
1/11/2019 05:15,22.571,0,0,0,0.998
1/11/2019 05:30,22.509,0,0,0,0.998
1/11/2019 05:45,22.423,0,0,0,0.998
1/11/2019 06:00,22.362,0,0,0,0.998
1/11/2019 06:15,22.327,0,0,0,0.998
1/11/2019 06:30,22.31,0,0,0,0.998
1/11/2019 06:45,22.317,0,0,0,0.998
1/11/2019 07:00,22.33,0,0,0,0.998
1/11/2019 07:15,22.296,0,0,0,0.998
1/11/2019 07:30,22.222,0,0,0,0.998
1/11/2019 07:45,22.141,0,0,0,0.998
1/11/2019 08:00,22.126,0,0,0,0.998
1/11/2019 08:15,22.144,0,0,0,0.998
1/11/2019 08:30,22.148,0,0,0,0.998
1/11/2019 08:45,22.12,0,0,0,0.998
1/11/2019 09:00,22.076,0,0,0,0.998
1/11/2019 09:15,22.028,0,0,0,0.998
1/11/2019 09:30,21.972,0,0,0,0.998
1/11/2019 09:45,21.913,0,0,0,0.998
1/11/2019 10:00,21.856,0,0,0,0.998
1/11/2019 10:15,21.806,0,0,0,0.998
1/11/2019 10:30,21.765,0,0,0,0.998
1/11/2019 10:45,21.73,0,0,0,0.998
1/11/2019 11:00,21.741,0,0,0,0.998
1/11/2019 11:15,21.78,0,0,0,0.998
1/11/2019 11:30,21.835,0,0,0,0.998
1/11/2019 11:45,21.9,0,0,0,0.998
1/11/2019 12:00,21.943,0,0,0,0.998
1/11/2019 12:15,21.943,0,0,0,0.998
1/11/2019 12:30,21.926,0,0,0,0.998
1/11/2019 12:45,21.896,0,0,0,0.998
1/11/2019 13:00,21.859,0,0,0,0.998
1/11/2019 13:15,21.822,0,0,0,0.998
1/11/2019 13:30,21.786,0,0,0,0.998
1/11/2019 13:45,21.753,0,0,0,0.998
1/11/2019 14:00,21.755,0,0,0,0.998
1/11/2019 14:15,21.79,0,0,0,0.998
1/11/2019 14:30,21.844,0,0,0,0.998
1/11/2019 14:45,21.909,0,0,0,0.998
1/11/2019 15:00,21.966,0,0,0,0.998
1/11/2019 15:15,21.983,0,0,0,0.998
1/11/2019 15:30,21.973,0,0,0,0.998
1/11/2019 15:45,21.949,0,0,0,0.998
1/11/2019 16:00,21.918,0,0,0,0.998
1/11/2019 16:15,21.886,0,0,0,0.998
1/11/2019 16:30,21.851,0,0,0,0.998
1/11/2019 16:45,21.813,0,0,0,0.998
1/11/2019 17:00,21.78,0,0,0,0.998
1/11/2019 17:15,21.844,0,0,0,0.998
1/11/2019 17:30,21.968,0,0,0,0.998
1/11/2019 17:45,22.098,0,0,0,0.998
1/11/2019 18:00,22.197,0,0,0,0.998
1/11/2019 18:15,22.301,0,0,0,0.998
1/11/2019 18:30,22.191,0,0,0,0.998
1/11/2019 18:45,21.597,0,0,0,0.998
1/11/2019 19:00,21.441,0,0,0,0.998
1/11/2019 19:15,21.405,0,0,0,0.998
1/11/2019 19:30,21.446,0,0,0,0.998
1/11/2019 19:45,21.424,0,0,0,0.998
1/11/2019 20:00,21.398,0,0,0,0.998
1/11/2019 20:15,21.513,0,0,0,0.998
1/11/2019 20:30,21.539,0,0,0,0.998
1/11/2019 20:45,21.436,0,0,0,0.998
1/11/2019 21:00,21.471,0,0,0,0.998
1/11/2019 21:15,21.49,0,0,0,0.998
1/11/2019 21:30,21.597,0,0,0,0.998
1/11/2019 21:45,21.642,0,0,0,0.998
1/11/2019 22:00,21.635,0,0,0,0.998
1/11/2019 22:15,21.603,0,0,0,0.998
1/11/2019 22:30,21.615,0,0,0,0.998
1/11/2019 22:45,21.12,0,0,0,0.998
1/11/2019 23:00,21.3,0,0,0,0.998
1/11/2019 23:15,21.317,0,0,0,0.998
1/11/2019 23:30,21.074,0,0,0,0.998
1/11/2019 23:45,21.173,0,0,0,0.998
1/12/2019 00:00,20.212,0,0,0,0.998
1/12/2019 00:15,19.449,0,0,0,0.998
1/12/2019 00:30,19.098,0,0,0,0.998
1/12/2019 00:45,19.918,0,0,0,0.998
1/12/2019 01:00,20.371,0,0,0,0.998
1/12/2019 01:15,20.619,0,0,0,0.998
1/12/2019 01:30,20.804,0,0,0,0.998
1/12/2019 01:45,20.948,0,0,0,0.998
1/12/2019 02:00,21.052,0,0,0,0.998
1/12/2019 02:15,21.101,0,0,0,0.998
1/12/2019 02:30,21.128,0,0,0,0.998
1/12/2019 02:45,21.132,0,0,0,0.998
1/12/2019 03:00,21.118,0,0,0,0.998
1/12/2019 03:15,21.104,0,0,0,0.998
1/12/2019 03:30,21.098,0,0,0,0.998
1/12/2019 03:45,21.087,0,0,0,0.998
1/12/2019 04:00,21.08,0,0,0,0.998
1/12/2019 04:15,21.072,0,0,0,0.998
1/12/2019 04:30,21.072,0,0,0,0.998
1/12/2019 04:45,21.067,0,0,0,0.998
1/12/2019 05:00,21.072,0,0,0,0.998
1/12/2019 05:15,21.019,0,0,0,0.998
1/12/2019 05:30,21.069,0,0,0,0.998
1/12/2019 05:45,21.123,0,0,0,0.998
1/12/2019 06:00,21.165,0,0,0,0.998
1/12/2019 06:15,21.184,0,0,0,0.998
1/12/2019 06:30,21.184,0,0,0,0.998
1/12/2019 06:45,21.173,0,0,0,0.998
1/12/2019 07:00,21.159,0,0,0,0.998
1/12/2019 07:15,21.14,0,0,0,0.998
1/12/2019 07:30,21.116,0,0,0,0.998
1/12/2019 07:45,21.098,0,0,0,0.998
1/12/2019 08:00,21.082,0,0,0,0.998
1/12/2019 08:15,21.067,0,0,0,0.998
1/12/2019 08:30,21.051,0,0,0,0.998
1/12/2019 08:45,21.04,0,0,0,0.998
1/12/2019 09:00,21.027,0,0,0,0.998
1/12/2019 09:15,21.018,0,0,0,0.998
1/12/2019 09:30,21.012,0,0,0,0.998
1/12/2019 09:45,21.006,0,0,0,0.998
1/12/2019 10:00,21.003,0,0,0,0.998
1/12/2019 10:15,20.99,0,0,0,0.998
1/12/2019 10:30,20.986,0,0,0,0.998
1/12/2019 10:45,20.974,0,0,0,0.998
1/12/2019 11:00,21.01,0,0,0,0.998
1/12/2019 11:15,21.058,0,0,0,0.998
1/12/2019 11:30,21.105,0,0,0,0.998
1/12/2019 11:45,21.148,0,0,0,0.998
1/12/2019 12:00,21.163,0,0,0,0.998
1/12/2019 12:15,21.151,0,0,0,0.998
1/12/2019 12:30,21.14,0,0,0,0.998
1/12/2019 12:45,21.117,0,0,0,0.998
1/12/2019 13:00,21.079,0,0,0,0.998
1/12/2019 13:15,21.048,0,0,0,0.998
1/12/2019 13:30,21.029,0,0,0,0.998
1/12/2019 13:45,21.022,0,0,0,0.998
1/12/2019 14:00,21.01,0,0,0,0.998
1/12/2019 14:15,21.008,0,0,0,0.998
1/12/2019 14:30,21,0,0,0,0.998
1/12/2019 14:45,20.99,0,0,0,0.998
1/12/2019 15:00,20.984,0,0,0,0.998
1/12/2019 15:15,20.973,0,0,0,0.998
1/12/2019 15:30,20.965,0,0,0,0.998
1/12/2019 15:45,20.956,0,0,0,0.998
1/12/2019 16:00,20.946,0,0,0,0.998
1/12/2019 16:15,20.944,0,0,0,0.998
1/12/2019 16:30,20.894,0,0,0,0.998
1/12/2019 16:45,16.226,0,0,0,0.999
1/12/2019 17:00,12.455,0,0,0,0.999
1/12/2019 17:15,10.69,0,0,0,1
1/12/2019 17:30,11.586,0,0,0,1
1/12/2019 17:45,14.83,0,0,0,0.999
1/12/2019 18:00,17.605,0,0,0,0.999
1/12/2019 18:15,16.549,0,0,0,0.999
1/12/2019 18:30,13.354,0,0,0,0.999
1/12/2019 18:45,13.853,0,0,0,0.999
1/12/2019 19:00,13.04,0,0,0,0.999
1/12/2019 19:15,13.669,0,0,0,0.999
1/12/2019 19:30,14.169,0,0,0,0.999
1/12/2019 19:45,12.419,0,0,0,0.999
1/12/2019 20:00,12.358,0,0,0,0.999
1/12/2019 20:15,12.458,0,0,0,0.999
1/12/2019 20:30,12.642,0,0,0,0.999
1/12/2019 20:45,10.744,27307.596,37525.238,23.561,1.018
1/12/2019 21:00,10.04,27123.885,37974.957,23.813,1.018
1/12/2019 21:15,10.058,27439.797,38398.738,24.107,1.018
1/12/2019 21:30,10.076,27325.773,38220.367,23.986,1.018
1/12/2019 21:45,10.105,27256.514,38093.559,23.901,1.018
1/12/2019 22:00,10.107,27365.639,38244.461,24.005,1.018
1/12/2019 22:15,10.147,27661.928,38616.949,24.266,1.019
1/12/2019 22:30,10.176,27962.525,39006.363,24.538,1.019
1/12/2019 22:45,10.17,27704.734,38653.305,24.293,1.019
1/12/2019 23:00,10.193,28039.803,39096.566,24.602,1.019
1/12/2019 23:15,10.167,28015.934,39091.023,24.596,1.019
1/12/2019 23:30,10.252,28664.695,39905.387,25.168,1.019
1/12/2019 23:45,10.272,28843.123,40133.023,25.328,1.019
1/13/2019 00:00,10.309,29347.779,40794.711,25.792,1.02
1/13/2019 00:15,10.349,29556.371,41040.867,25.967,1.02
1/13/2019 00:30,10.32,29170.592,40536.957,25.613,1.02
1/13/2019 00:45,10.35,29409.4,40835.402,25.824,1.02
1/13/2019 01:00,10.31,29141.369,40506.691,25.591,1.02
1/13/2019 01:15,10.193,28096.996,39176.984,24.657,1.019
1/13/2019 01:30,10.19,27065.969,37742.316,23.666,1.018
1/13/2019 01:45,10.185,26766.537,37329.711,23.381,1.018
1/13/2019 02:00,10.155,26307.982,36719.684,22.959,1.018
1/13/2019 02:15,10.172,26779.412,37360.848,23.401,1.018
1/13/2019 02:30,10.217,27392.994,38170.508,23.963,1.018
1/13/2019 02:45,10.25,27781.494,38678.012,24.317,1.019
1/13/2019 03:00,10.199,28016.098,39057.301,24.575,1.019
1/13/2019 03:15,10.198,27465.078,38290.996,24.045,1.018
1/13/2019 03:30,10.106,27112.625,37892.082,23.762,1.018
1/13/2019 03:45,10.087,26734.871,37383.145,23.41,1.018
1/13/2019 04:00,9.993,26168.553,36683.125,22.921,1.018
1/13/2019 04:15,10.035,25838.131,36179.023,22.579,1.017
1/13/2019 04:30,10.04,25973.053,36363.547,22.705,1.017
1/13/2019 04:45,10.01,25642.408,35929.285,22.405,1.017
1/13/2019 05:00,10.013,25746.82,36072.836,22.504,1.017
1/13/2019 05:15,9.939,25383.236,35633.676,22.198,1.017
1/13/2019 05:30,9.94,25287.756,35499.285,22.106,1.017
1/13/2019 05:45,9.844,24784.746,34882.727,21.678,1.017
1/13/2019 06:00,9.852,24719.033,34782.305,21.61,1.017
1/13/2019 06:15,9.835,24463.566,34438.547,21.374,1.016
1/13/2019 06:30,9.793,23538.598,33174.098,20.513,1.016
1/13/2019 06:45,9.774,23481.48,33110.793,20.469,1.016
1/13/2019 07:00,9.772,22982.98,32409.393,19.994,1.015
1/13/2019 07:15,9.811,23763.434,33474.762,20.718,1.016
1/13/2019 07:30,9.738,23404.635,33034.453,20.414,1.016
1/13/2019 07:45,9.65,22094.271,31258.959,19.211,1.015
1/13/2019 08:00,9.516,21476.906,30496.16,18.69,1.014
1/13/2019 08:15,9.694,22844.361,32281.34,19.902,1.015
1/13/2019 08:30,9.765,22944.477,32361.533,19.962,1.015
1/13/2019 08:45,9.711,22967.578,32441.396,20.012,1.015
1/13/2019 09:00,9.653,21911.254,30997.549,19.036,1.015
1/13/2019 09:15,9.753,23111.547,32607.717,20.127,1.015
1/13/2019 09:30,9.659,22842.697,32309.527,19.919,1.015
1/13/2019 09:45,9.553,22027.156,31245.973,19.196,1.015
1/13/2019 10:00,9.761,23544.908,33212.027,20.536,1.016
1/13/2019 10:15,9.651,23849.193,33740.73,20.886,1.016
1/13/2019 10:30,9.77,24422.057,34441.012,21.371,1.016
1/13/2019 10:45,9.572,23581.887,33434.465,20.673,1.016
1/13/2019 11:00,9.535,22702.941,32220.012,19.85,1.015
1/13/2019 11:15,9.518,22730.217,32273.766,19.885,1.015
1/13/2019 11:30,9.785,24257.373,34194.66,21.205,1.016
1/13/2019 11:45,9.621,23942.855,33901.09,20.993,1.016
1/13/2019 12:00,10.144,27300.264,38115.129,23.919,1.018
1/13/2019 12:15,10.115,28091.5,39250.305,24.701,1.019
1/13/2019 12:30,10.135,28705.625,40087.531,25.284,1.019
1/13/2019 12:45,10.16,28230.316,39397.191,24.807,1.019
1/13/2019 13:00,10.252,29236.404,40701.289,25.722,1.02
1/13/2019 13:15,10.247,29893.664,41621.586,26.363,1.02
1/13/2019 13:30,10.341,29348.918,40761.723,25.772,1.02
1/13/2019 13:45,9.949,27047.115,37959.262,23.795,1.018
1/13/2019 14:00,9.743,26656.078,37618.098,23.542,1.018
1/13/2019 14:15,9.799,27191.377,38315.773,24.028,1.018
1/13/2019 14:30,9.683,27065.689,38258.609,23.978,1.018
1/13/2019 14:45,9.652,26938.723,38111.176,23.873,1.018
1/13/2019 15:00,9.751,27420.131,38688.074,24.28,1.019
1/13/2019 15:15,9.698,27117.352,38315.973,24.019,1.018
1/13/2019 15:30,9.802,27687.836,39012.809,24.509,1.019
1/13/2019 15:45,9.838,28579.395,40229.398,25.355,1.019
1/13/2019 16:00,9.687,28223.467,39890.211,25.106,1.019
1/13/2019 16:15,9.709,27418.695,38730.277,24.305,1.019
1/13/2019 16:30,9.864,28715.5,40393.344,25.471,1.02
1/13/2019 16:45,9.788,28132.197,39653.789,24.951,1.019
1/13/2019 17:00,9.714,27459.066,38781.984,24.342,1.019
1/13/2019 17:15,9.803,28289.625,39859.664,25.095,1.019
1/13/2019 17:30,9.764,28102.406,39636.719,24.937,1.019
1/13/2019 17:45,9.74,27492.02,38801.465,24.357,1.019
1/13/2019 18:00,9.78,28120.449,39645.313,24.945,1.019
1/13/2019 18:15,9.555,27342.232,38783.566,24.328,1.019
1/13/2019 18:30,9.49,26906.607,38232.758,23.943,1.018
1/13/2019 18:45,9.486,26913.93,38247.191,23.952,1.018
1/13/2019 19:00,9.501,26913.682,38231.473,23.943,1.018
1/13/2019 19:15,9.485,26610.801,37817.094,23.656,1.018
1/13/2019 19:30,9.537,26662.936,37838.23,23.675,1.018
1/13/2019 19:45,9.518,26304.811,37349.195,23.338,1.018
1/13/2019 20:00,9.506,26051.408,37001.469,23.098,1.018
1/13/2019 20:15,9.532,25970.688,36860.738,23.004,1.018
1/13/2019 20:30,9.574,25740.938,36492.844,22.756,1.017
1/13/2019 20:45,9.595,25773.275,36517.836,22.774,1.017
1/13/2019 21:00,9.631,25695.078,36371.738,22.677,1.017
1/13/2019 21:15,9.653,25534.824,36123.762,22.51,1.017
1/13/2019 21:30,9.69,25290.877,35742.527,22.252,1.017
1/13/2019 21:45,9.721,25298.479,35723.348,22.241,1.017
1/13/2019 22:00,9.743,24750.541,34929.09,21.701,1.017
1/13/2019 22:15,9.742,25843.348,36472.223,22.756,1.017
1/13/2019 22:30,9.769,25577.617,36070.898,22.483,1.017
1/13/2019 22:45,9.789,25851.023,36436.645,22.735,1.017
1/13/2019 23:00,9.788,25895.172,36500.492,22.779,1.017
1/13/2019 23:15,9.801,25509.736,35944.895,22.399,1.017
1/13/2019 23:30,9.842,25992.449,36584.555,22.841,1.018
1/13/2019 23:45,9.859,26172.014,36819.773,23.004,1.018
1/14/2019 00:00,9.818,26143.232,36820.34,23,1.018
1/14/2019 00:15,9.83,26174.555,36852.203,23.023,1.018
1/14/2019 00:30,9.837,26343.119,37082.355,23.182,1.018
1/14/2019 00:45,9.824,26163.145,36842.449,23.016,1.018
1/14/2019 01:00,9.872,26485.682,37248.875,23.299,1.018
1/14/2019 01:15,9.879,26762.672,37630.602,23.562,1.018
1/14/2019 01:30,9.901,27123.805,38115.836,23.899,1.018
1/14/2019 01:45,9.798,26541.189,37400.773,23.397,1.018
1/14/2019 02:00,9.79,26574.979,37456.297,23.435,1.018
1/14/2019 02:15,9.683,26610.42,37614.695,23.535,1.018
1/14/2019 02:30,9.703,26587.744,37562.41,23.5,1.018
1/14/2019 02:45,9.715,27061.043,38218.602,23.953,1.018
1/14/2019 03:00,9.647,26062.25,36875.813,23.024,1.018
1/14/2019 03:15,9.686,26006.258,36757.391,22.946,1.018
1/14/2019 03:30,9.689,26414.322,37331.746,23.341,1.018
1/14/2019 03:45,9.68,26234.934,37086.887,23.172,1.018
1/14/2019 04:00,9.598,25533.072,36174.688,22.54,1.017
1/14/2019 04:15,9.623,25817.758,36553.512,22.801,1.018
1/14/2019 04:30,9.636,26008.781,36811.188,22.979,1.018
1/14/2019 04:45,9.632,25744.732,36440.922,22.725,1.017
1/14/2019 05:00,9.657,26051.602,36850.441,23.008,1.018
1/14/2019 05:15,9.636,25899.428,36656.777,22.873,1.018
1/14/2019 05:30,9.579,25640.213,36345.035,22.655,1.017
1/14/2019 05:45,9.411,24684.686,35150.883,21.826,1.017
1/14/2019 06:00,9.346,24341.291,34723.34,21.53,1.017
1/14/2019 06:15,9.404,24753.658,35255.586,21.897,1.017
1/14/2019 06:30,9.365,24365.721,34740.461,21.543,1.017
1/14/2019 06:45,9.361,24323.32,34683.418,21.504,1.017
1/14/2019 07:00,9.363,24359.91,34733.492,21.538,1.017
1/14/2019 07:15,9.354,24264.012,34605.324,21.45,1.016
1/14/2019 07:30,9.402,24582.984,35014.879,21.732,1.017
1/14/2019 07:45,9.33,24200.631,34537.684,21.402,1.016
1/14/2019 08:00,9.342,24057.203,34321.891,21.257,1.016
1/14/2019 08:15,9.351,24050.758,34304.473,21.246,1.016
1/14/2019 08:30,9.342,24051.951,34314.398,21.252,1.016
1/14/2019 08:45,9.316,23599.188,33692.281,20.828,1.016
1/14/2019 09:00,9.394,24515.777,34926.031,21.671,1.017
1/14/2019 09:15,9.444,24700.336,35141.563,21.822,1.017
1/14/2019 09:30,9.411,24278.801,34572.816,21.433,1.016
1/14/2019 09:45,9.386,24742.625,35256.855,21.896,1.017
1/14/2019 10:00,9.446,24902.508,35427.063,22.017,1.017
1/14/2019 10:15,9.435,24926.398,35472.289,22.047,1.017
1/14/2019 10:30,9.395,24905.291,35479.953,22.049,1.017
1/14/2019 10:45,9.318,24914.641,35568.184,22.102,1.017
1/14/2019 11:00,9.249,24456.311,34979.789,21.696,1.017
1/14/2019 11:15,9.338,25131.172,35858.082,22.302,1.017
1/14/2019 11:30,9.216,24581.602,35191.125,21.837,1.017
1/14/2019 11:45,9.302,25207.965,36002.605,22.397,1.017
1/14/2019 12:00,9.315,25422.457,36296.086,22.599,1.017
1/14/2019 12:15,9.314,25371.252,36224.258,22.55,1.017
1/14/2019 12:30,9.405,25913.766,36907.133,23.025,1.018
1/14/2019 12:45,9.443,26229.723,37318.387,23.31,1.018
1/14/2019 13:00,9.755,29815.904,42063.648,26.624,1.02
1/14/2019 13:15,9.608,27693.771,39225.121,24.638,1.019
1/14/2019 13:30,9.625,27214.221,38528.352,24.159,1.019
1/14/2019 13:45,9.633,28812.748,40783.41,25.72,1.02
1/14/2019 14:00,9.789,29107.281,41026.902,25.905,1.02
1/14/2019 14:15,9.879,30044.311,42245.691,26.764,1.021
1/14/2019 14:30,9.866,29500.859,41495.02,26.238,1.02
1/14/2019 14:45,9.541,28369.504,40256.035,25.345,1.019
1/14/2019 15:00,9.706,29322.961,41423.242,26.173,1.02
1/14/2019 15:15,9.483,28632.588,40692.527,25.643,1.02
1/14/2019 15:30,9.387,28234.061,40231.844,25.314,1.019
1/14/2019 15:45,9.337,27955.375,39888.879,25.071,1.019
1/14/2019 16:00,9.355,27844.609,39710.555,24.95,1.019
1/14/2019 16:15,9.391,28072.494,39997.289,25.152,1.019
1/14/2019 16:30,9.399,28172.973,40131.543,25.245,1.019
1/14/2019 16:45,9.287,27996.041,40001.602,25.144,1.019
1/14/2019 17:00,9.313,28008.234,39989.758,25.139,1.019
1/14/2019 17:15,9.401,28198.809,40165.512,25.269,1.019
1/14/2019 17:30,9.386,28194.146,40175.48,25.274,1.019
1/14/2019 17:45,9.386,28216.811,40207.973,25.297,1.019
1/14/2019 18:00,9.438,28343.328,40331.32,25.388,1.02
1/14/2019 18:15,9.426,28279.213,40252.832,25.332,1.02
1/14/2019 18:30,9.436,28399.684,40413.539,25.444,1.02
1/14/2019 18:45,9.389,28320.932,40352.883,25.398,1.02
1/14/2019 19:00,9.388,28336.775,40376.383,25.414,1.02
1/14/2019 19:15,9.428,28388.377,40406.398,25.439,1.02
1/14/2019 19:30,9.462,28357.189,40324.863,25.385,1.02
1/14/2019 19:45,9.39,28116.703,40060.574,25.195,1.019
1/14/2019 20:00,9.409,28082.604,39991.93,25.15,1.019
1/14/2019 20:15,9.401,27887.504,39722.293,24.962,1.019
1/14/2019 20:30,9.355,26923.25,38397.043,24.043,1.019
1/14/2019 20:45,9.347,26919.326,38399.5,24.044,1.019
1/14/2019 21:00,9.312,26789.08,38250.328,23.939,1.018
1/14/2019 21:15,9.299,26421.158,37739.035,23.586,1.018
1/14/2019 21:30,9.353,26747.082,38147.43,23.872,1.018
1/14/2019 21:45,9.381,26623.232,37941.871,23.733,1.018
1/14/2019 22:00,9.367,26203.574,37358.785,23.331,1.018
1/14/2019 22:15,9.381,26249.076,37408.934,23.367,1.018
1/14/2019 22:30,9.386,26364.926,37569.281,23.477,1.018
1/14/2019 22:45,9.415,26288.711,37430.863,23.385,1.018
1/14/2019 23:00,9.411,26025.543,37060.445,23.13,1.018
1/14/2019 23:15,9.412,26016.309,37046.453,23.121,1.018
1/14/2019 23:30,9.402,25735.141,36655.59,22.852,1.018
1/14/2019 23:45,9.403,25763.354,36694.672,22.879,1.018
1/15/2019 00:00,9.434,26226.516,37322.848,23.312,1.018
1/15/2019 00:15,9.426,25896.818,36862.105,22.996,1.018
1/15/2019 00:30,9.459,26443.471,37606.602,23.509,1.018
1/15/2019 00:45,9.453,26482.896,37668.453,23.551,1.018
1/15/2019 01:00,9.452,26401.289,37553.027,23.472,1.018
1/15/2019 01:15,9.339,25955.977,37033.73,23.106,1.018
1/15/2019 01:30,9.407,26479.42,37710.945,23.576,1.018
1/15/2019 01:45,9.485,27069.684,38469.602,24.105,1.019
1/15/2019 02:00,9.49,26823.865,38114.988,23.862,1.018
1/15/2019 02:15,9.442,26830.207,38174.352,23.898,1.018
1/15/2019 02:30,9.443,27136.695,38608.594,24.197,1.019
1/15/2019 02:45,9.38,26695.158,38045.43,23.804,1.018
1/15/2019 03:00,9.406,27178.783,38707.258,24.262,1.019
1/15/2019 03:15,9.441,26985.785,38396.199,24.051,1.018
1/15/2019 03:30,9.25,26349.059,37685.457,23.545,1.018
1/15/2019 03:45,9.265,26399.484,37742.93,23.586,1.018
1/15/2019 04:00,9.245,26410.01,37777.992,23.608,1.018
1/15/2019 04:15,9.297,26560.307,37939.43,23.723,1.018
1/15/2019 04:30,9.295,26641.275,38057.375,23.804,1.018
1/15/2019 04:45,9.321,26752.674,38188.883,23.897,1.018
1/15/2019 05:00,9.312,26811.359,38282.523,23.961,1.018
1/15/2019 05:15,9.296,26737.158,38193.484,23.898,1.018
1/15/2019 05:30,9.299,26715.881,38160.004,23.875,1.018
1/15/2019 05:45,9.271,26690.969,38153.293,23.868,1.018
1/15/2019 06:00,9.229,26653.979,38144.008,23.858,1.018
1/15/2019 06:15,9.202,26613.455,38114.16,23.835,1.018
1/15/2019 06:30,9.214,26578.066,38050.613,23.792,1.018
1/15/2019 06:45,9.142,26340.043,37784.324,23.603,1.018
1/15/2019 07:00,9.001,26021.613,37472.758,23.376,1.018
1/15/2019 07:15,8.951,25601.182,36918.074,22.992,1.018
1/15/2019 07:30,8.922,25766.719,37186.539,23.173,1.018
1/15/2019 07:45,8.865,25523.713,36893.918,22.968,1.018
1/15/2019 08:00,8.838,25424.922,36777.719,22.886,1.018
1/15/2019 08:15,8.814,25353.885,36699.637,22.83,1.018
1/15/2019 08:30,8.751,25172.217,36500.129,22.688,1.018
1/15/2019 08:45,8.847,25454.031,36811.387,22.91,1.018
1/15/2019 09:00,8.757,25177.318,36501.773,22.69,1.018
1/15/2019 09:15,8.781,25328.244,36696.219,22.825,1.018
1/15/2019 09:30,8.737,25028.633,36305.918,22.555,1.017
1/15/2019 09:45,8.745,25025.781,36294.086,22.547,1.017
1/15/2019 10:00,8.865,25485.793,36838.344,22.93,1.018
1/15/2019 10:15,8.923,25623.637,36978.898,23.031,1.018
1/15/2019 10:30,8.951,25748.268,37130.18,23.137,1.018
1/15/2019 10:45,8.945,25688.402,37049.738,23.081,1.018
1/15/2019 11:00,8.906,25631.369,37007.164,23.049,1.018
1/15/2019 11:15,9.01,26013.664,37451.918,23.363,1.018
1/15/2019 11:30,9.008,26087.723,37560.738,23.437,1.018
1/15/2019 11:45,8.98,26036.91,37516.387,23.404,1.018
1/15/2019 12:00,8.945,26009.781,37513.539,23.399,1.018
