Report Date:,11/22/2019 23:29:53
Report User Name:,Ian
Report Computer Name:,SLOCUM
Application:,WinSitu.exe
Application Version:,5.7.6.1


Log File Properties
File Name,2019-06-23_630411_2019-09-27_09-34-15-429.wsl
Create Date,9/27/2019 16:33:28

Device Properties
Device,Aqua TROLL 100
Site,Yaquina_Dock5
Device Name,3 ft (SN630411)
Serial Number,630411
Firmware Version,2.01
Hardware Version,4
Device Address,1
Device Comm Cfg,9600,8,None,1,(Modbus-ASCII)
Used Memory,12
Used Battery,11

Log Configuration
,Log Name,2019-06-23_630411
,Created By,Ian
,Computer Name,SLOCUM
,Application,WinSitu.exe
,Application Version,5.7.6.1
,Create Date,6/23/2019 02:10:33 UTC
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Disabled
,Scheduled Start Time,6/24/2019 00:00:00 UTC
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 00 mins: 15 secs: 00





Other Log Settings

,Specific Conductivity Model:,Standard Methods
,,Reference Temperature:,25
,,Temperature Coefficient:,0.0191


Log Notes:
Date and Time (UTC),Note
6/23/2019 02:10:59 ,Used Battery: 11% Used Memory: 14%   User Name: Ian
9/27/2019 16:21:39 ,Used Battery: 17% Used Memory: 20%   User Name: Ian
9/27/2019 16:21:39 ,Manual Stop Command


Log Data:
Record Count,9186

Sensors,1

 ,1,630411,Conductivity



,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,
,SN#: 630411                             ,SN#: 630411                             ,SN#: 630411                             ,SN#: 630411                             ,SN#: 630411                             ,
Date and Time (UTC),Temperature (C)                         ,Actual Conductivity (µS/cm)             ,Specific Conductivity (µS/cm)           ,Salinity (PSU)                          ,Water Density (g/cm3)                   ,
7/19/2019 20:45:00 ,                                  15.328,                               39602.500,                               48576.500,                                  31.754,                                   1.023,
7/19/2019 21:00:00 ,                                  15.700,                               39829.598,                               48432.418,                                  31.676,                                   1.023,
7/19/2019 21:15:00 ,                                  15.918,                               39950.516,                               48334.723,                                  31.620,                                   1.023,
7/19/2019 21:30:00 ,                                  15.998,                               40083.938,                               48406.734,                                  31.678,                                   1.023,
7/19/2019 21:45:00 ,                                  16.141,                               40118.492,                               48289.316,                                  31.602,                                   1.023,
7/19/2019 22:00:00 ,                                  16.264,                               40266.605,                               48330.508,                                  31.640,                                   1.023,
7/19/2019 22:15:00 ,                                  16.122,                               40052.926,                               48231.555,                                  31.559,                                   1.023,
7/19/2019 22:30:00 ,                                  15.594,                               39781.398,                               48493.730,                                  31.713,                                   1.023,
7/19/2019 22:45:00 ,                                  16.011,                               40096.602,                               48407.875,                                  31.680,                                   1.023,
7/19/2019 23:00:00 ,                                  15.127,                               39541.285,                               48730.543,                                  31.851,                                   1.024,
7/19/2019 23:15:00 ,                                  15.022,                               39591.734,                               48913.516,                                  31.977,                                   1.024,
7/19/2019 23:30:00 ,                                  15.093,                               39436.453,                               48639.992,                                  31.783,                                   1.023,
7/19/2019 23:45:00 ,                                  14.894,                               39404.680,                               48830.117,                                  31.906,                                   1.024,
7/20/2019 00:00:00 ,                                  15.690,                               40004.188,                               48655.762,                                  31.838,                                   1.023,
7/20/2019 00:15:00 ,                                  15.294,                               39668.410,                               48696.234,                                  31.839,                                   1.023,
7/20/2019 00:30:00 ,                                  14.660,                               39186.199,                               48830.059,                                  31.888,                                   1.024,
7/20/2019 00:45:00 ,                                  14.706,                               39223.168,                               48822.172,                                  31.886,                                   1.024,
7/20/2019 01:00:00 ,                                  14.572,                               39234.363,                               48992.285,                                  31.999,                                   1.024,
7/20/2019 01:15:00 ,                                  14.169,                               38892.191,                               49036.805,                                  31.998,                                   1.024,
7/20/2019 01:30:00 ,                                  13.795,                               38684.457,                               49217.957,                                  32.098,                                   1.024,
7/20/2019 01:45:00 ,                                  13.707,                               38632.223,                               49256.887,                                  32.119,                                   1.024,
7/20/2019 02:00:00 ,                                  13.770,                               38678.727,                               49240.191,                                  32.112,                                   1.024,
7/20/2019 02:15:00 ,                                  13.747,                               38678.605,                               49268.105,                                  32.131,                                   1.024,
7/20/2019 02:30:00 ,                                  13.867,                               38805.023,                               49285.371,                                  32.153,                                   1.024,
7/20/2019 02:45:00 ,                                  13.742,                               38656.551,                               49245.668,                                  32.114,                                   1.024,
7/20/2019 03:00:00 ,                                  13.902,                               38829.934,                               49274.219,                                  32.148,                                   1.024,
7/20/2019 03:15:00 ,                                  13.931,                               38883.301,                               49307.793,                                  32.175,                                   1.024,
7/20/2019 03:30:00 ,                                  13.961,                               38858.301,                               49240.313,                                  32.129,                                   1.024,
7/20/2019 03:45:00 ,                                  13.703,                               38671.793,                               49311.832,                                  32.159,                                   1.024,
7/20/2019 04:00:00 ,                                  13.680,                               38632.859,                               49290.008,                                  32.141,                                   1.024,
7/20/2019 04:15:00 ,                                  13.496,                               38517.164,                               49363.594,                                  32.178,                                   1.024,
7/20/2019 04:30:00 ,                                  13.590,                               38562.250,                               49307.508,                                  32.145,                                   1.024,
7/20/2019 04:45:00 ,                                  13.761,                               38712.676,                               49293.879,                                  32.151,                                   1.024,
7/20/2019 05:00:00 ,                                  13.870,                               38648.609,                               49082.359,                                  32.006,                                   1.024,
7/20/2019 05:15:00 ,                                  13.753,                               38565.738,                               49116.891,                                  32.021,                                   1.024,
7/20/2019 05:30:00 ,                                  14.038,                               38826.570,                               49108.645,                                  32.040,                                   1.024,
7/20/2019 05:45:00 ,                                  14.022,                               38726.625,                               49001.289,                                  31.960,                                   1.024,
7/20/2019 06:00:00 ,                                  13.953,                               38715.547,                               49069.141,                                  32.004,                                   1.024,
7/20/2019 06:15:00 ,                                  13.937,                               38677.324,                               49039.410,                                  31.981,                                   1.024,
7/20/2019 06:30:00 ,                                  13.925,                               38663.723,                               49036.949,                                  31.978,                                   1.024,
7/20/2019 06:45:00 ,                                  13.864,                               38659.078,                               49102.961,                                  32.021,                                   1.024,
7/20/2019 07:00:00 ,                                  13.854,                               38705.344,                               49174.059,                                  32.072,                                   1.024,
7/20/2019 07:15:00 ,                                  13.858,                               38705.672,                               49168.961,                                  32.068,                                   1.024,
7/20/2019 07:30:00 ,                                  13.775,                               38614.984,                               49153.496,                                  32.050,                                   1.024,
7/20/2019 07:45:00 ,                                  13.647,                               38574.484,                               49255.023,                                  32.112,                                   1.024,
7/20/2019 08:00:00 ,                                  13.615,                               38565.129,                               49281.012,                                  32.128,                                   1.024,
7/20/2019 08:15:00 ,                                  13.603,                               38573.895,                               49306.715,                                  32.146,                                   1.024,
7/20/2019 08:30:00 ,                                  13.495,                               38466.066,                               49299.160,                                  32.131,                                   1.024,
7/20/2019 08:45:00 ,                                  13.306,                               38350.809,                               49379.727,                                  32.172,                                   1.024,
7/20/2019 09:00:00 ,                                  13.204,                               38288.797,                               49423.922,                                  32.195,                                   1.024,
7/20/2019 09:15:00 ,                                  13.481,                               38459.172,                               49307.258,                                  32.136,                                   1.024,
7/20/2019 09:30:00 ,                                  13.525,                               38484.766,                               49286.617,                                  32.125,                                   1.024,
7/20/2019 09:45:00 ,                                  13.532,                               38498.059,                               49295.684,                                  32.132,                                   1.024,
7/20/2019 10:00:00 ,                                  13.455,                               38420.754,                               49289.156,                                  32.120,                                   1.024,
7/20/2019 10:15:00 ,                                  13.447,                               38426.961,                               49306.824,                                  32.132,                                   1.024,
7/20/2019 10:30:00 ,                                  13.414,                               38389.496,                               49298.453,                                  32.123,                                   1.024,
7/20/2019 10:45:00 ,                                  13.400,                               38416.688,                               49351.426,                                  32.160,                                   1.024,
7/20/2019 11:00:00 ,                                  13.473,                               38429.027,                               49278.730,                                  32.114,                                   1.024,
7/20/2019 11:15:00 ,                                  13.479,                               38437.996,                               49282.375,                                  32.117,                                   1.024,
7/20/2019 11:30:00 ,                                  13.247,                               38269.926,                               49347.863,                                  32.144,                                   1.024,
7/20/2019 11:45:00 ,                                  13.217,                               38225.324,                               49325.996,                                  32.125,                                   1.024,
7/20/2019 12:00:00 ,                                  12.945,                               38101.879,                               49499.344,                                  32.226,                                   1.024,
7/20/2019 12:15:00 ,                                  11.956,                               37346.473,                               49738.676,                                  32.301,                                   1.025,
7/20/2019 12:30:00 ,                                  12.106,                               37482.273,                               49728.773,                                  32.309,                                   1.024,
7/20/2019 12:45:00 ,                                  11.563,                               37074.813,                               49875.398,                                  32.358,                                   1.025,
7/20/2019 13:00:00 ,                                  11.731,                               37128.254,                               49732.516,                                  32.273,                                   1.025,
7/20/2019 13:15:00 ,                                  12.129,                               37345.559,                               49519.309,                                  32.160,                                   1.024,
7/20/2019 13:30:00 ,                                  12.234,                               37486.242,                               49573.484,                                  32.210,                                   1.024,
7/20/2019 13:45:00 ,                                  12.520,                               37716.102,                               49520.230,                                  32.200,                                   1.024,
7/20/2019 14:00:00 ,                                  12.851,                               37985.043,                               49462.441,                                  32.190,                                   1.024,
7/20/2019 14:15:00 ,                                  13.147,                               38177.926,                               49351.016,                                  32.137,                                   1.024,
7/20/2019 14:30:00 ,                                  13.324,                               38294.879,                               49285.832,                                  32.106,                                   1.024,
7/20/2019 14:45:00 ,                                  13.514,                               38363.613,                               49144.668,                                  32.021,                                   1.024,
7/20/2019 15:00:00 ,                                  13.736,                               38548.738,                               49115.676,                                  32.019,                                   1.024,
7/20/2019 15:15:00 ,                                  13.901,                               38626.371,                               49018.223,                                  31.962,                                   1.024,
7/20/2019 15:30:00 ,                                  14.137,                               38793.457,                               48950.250,                                  31.933,                                   1.024,
7/20/2019 15:45:00 ,                                  13.921,                               38669.797,                               49049.520,                                  31.987,                                   1.024,
7/20/2019 16:00:00 ,                                  14.389,                               38977.551,                               48885.148,                                  31.906,                                   1.024,
7/20/2019 16:15:00 ,                                  14.268,                               38801.547,                               48805.371,                                  31.838,                                   1.024,
7/20/2019 16:30:00 ,                                  13.754,                               38531.098,                               49071.066,                                  31.988,                                   1.024,
7/20/2019 16:45:00 ,                                  13.930,                               38657.836,                               49023.469,                                  31.969,                                   1.024,
7/20/2019 17:00:00 ,                                  13.912,                               38661.449,                               49049.316,                                  31.986,                                   1.024,
7/20/2019 17:15:00 ,                                  13.825,                               38536.000,                               48993.754,                                  31.938,                                   1.024,
7/20/2019 17:30:00 ,                                  14.515,                               39088.215,                               48876.348,                                  31.910,                                   1.024,
7/20/2019 17:45:00 ,                                  14.949,                               39287.445,                               48620.992,                                  31.758,                                   1.023,
7/20/2019 18:00:00 ,                                  15.303,                               39364.738,                               48313.246,                                  31.561,                                   1.023,
7/20/2019 18:15:00 ,                                  15.444,                               39393.156,                               48188.777,                                  31.480,                                   1.023,
7/20/2019 18:30:00 ,                                  15.372,                               39349.227,                               48215.977,                                  31.495,                                   1.023,
7/20/2019 18:45:00 ,                                  15.403,                               39360.879,                               48194.723,                                  31.482,                                   1.023,
7/20/2019 19:00:00 ,                                  15.492,                               39464.125,                               48221.035,                                  31.507,                                   1.023,
7/20/2019 19:15:00 ,                                  15.416,                               39442.180,                               48279.523,                                  31.544,                                   1.023,
7/20/2019 19:30:00 ,                                  15.461,                               39474.250,                               48269.082,                                  31.540,                                   1.023,
7/20/2019 19:45:00 ,                                  15.627,                               39588.051,                               48221.016,                                  31.517,                                   1.023,
7/20/2019 20:00:00 ,                                  15.479,                               39594.090,                               48395.078,                                  31.633,                                   1.023,
7/20/2019 20:15:00 ,                                  14.769,                               39075.398,                               48565.328,                                  31.704,                                   1.023,
7/20/2019 20:30:00 ,                                  14.151,                               38746.730,                               48874.754,                                  31.879,                                   1.024,
7/20/2019 20:45:00 ,                                  13.978,                               38609.969,                               48905.836,                                  31.887,                                   1.024,
7/20/2019 21:00:00 ,                                  13.979,                               38643.695,                               48946.770,                                  31.917,                                   1.024,
7/20/2019 21:15:00 ,                                  13.946,                               38696.746,                               49053.875,                                  31.992,                                   1.024,
7/20/2019 21:30:00 ,                                  14.278,                               38891.816,                               48907.750,                                  31.914,                                   1.024,
7/20/2019 21:45:00 ,                                  14.498,                               39084.566,                               48891.563,                                  31.920,                                   1.024,
7/20/2019 22:00:00 ,                                  14.832,                               39323.070,                               48800.137,                                  31.880,                                   1.024,
7/20/2019 22:15:00 ,                                  14.753,                               39269.625,                               48825.516,                                  31.892,                                   1.024,
7/20/2019 22:30:00 ,                                  14.673,                               39215.320,                               48851.195,                                  31.904,                                   1.024,
7/20/2019 22:45:00 ,                                  14.843,                               39370.184,                               48845.797,                                  31.914,                                   1.024,
7/20/2019 23:00:00 ,                                  14.879,                               39344.125,                               48772.754,                                  31.863,                                   1.024,
7/20/2019 23:15:00 ,                                  14.299,                               38944.992,                               48949.961,                                  31.946,                                   1.024,
7/20/2019 23:30:00 ,                                  13.356,                               38267.684,                               49212.668,                                  32.056,                                   1.024,
7/20/2019 23:45:00 ,                                  13.962,                               38720.613,                               49064.570,                                  32.001,                                   1.024,
7/21/2019 00:00:00 ,                                  13.473,                               38432.168,                               49282.012,                                  32.117,                                   1.024,
7/21/2019 00:15:00 ,                                  13.337,                               38307.246,                               49286.703,                                  32.108,                                   1.024,
7/21/2019 00:30:00 ,                                  13.353,                               38294.410,                               49251.039,                                  32.083,                                   1.024,
7/21/2019 00:45:00 ,                                  12.234,                               37492.098,                               49582.020,                                  32.216,                                   1.024,
7/21/2019 01:00:00 ,                                  12.955,                               38166.934,                               49571.836,                                  32.279,                                   1.024,
7/21/2019 01:15:00 ,                                  13.010,                               38187.773,                               49530.527,                                  32.254,                                   1.024,
7/21/2019 01:30:00 ,                                  12.840,                               37983.945,                               49474.582,                                  32.198,                                   1.024,
7/21/2019 01:45:00 ,                                  12.594,                               37858.375,                               49614.844,                                  32.276,                                   1.024,
7/21/2019 02:00:00 ,                                  12.586,                               37861.508,                               49629.102,                                  32.285,                                   1.024,
7/21/2019 02:15:00 ,                                  12.151,                               37530.301,                               49736.988,                                  32.320,                                   1.024,
7/21/2019 02:30:00 ,                                  12.626,                               37974.367,                               49727.020,                                  32.360,                                   1.024,
7/21/2019 02:45:00 ,                                  13.070,                               38236.559,                               49519.844,                                  32.252,                                   1.024,
7/21/2019 03:00:00 ,                                  12.515,                               37848.789,                               49700.598,                                  32.330,                                   1.024,
7/21/2019 03:15:00 ,                                  12.940,                               38148.184,                               49565.789,                                  32.273,                                   1.024,
7/21/2019 03:30:00 ,                                  12.657,                               37945.871,                               49651.551,                                  32.308,                                   1.024,
7/21/2019 03:45:00 ,                                  12.715,                               37998.863,                               49649.020,                                  32.312,                                   1.024,
7/21/2019 04:00:00 ,                                  12.504,                               37812.055,                               49665.922,                                  32.304,                                   1.024,
7/21/2019 04:15:00 ,                                  12.306,                               37689.871,                               49752.730,                                  32.347,                                   1.024,
7/21/2019 04:30:00 ,                                  12.345,                               37724.633,                               49749.473,                                  32.349,                                   1.024,
7/21/2019 04:45:00 ,                                  12.449,                               37802.828,                               49721.918,                                  32.339,                                   1.024,
7/21/2019 05:00:00 ,                                  12.782,                               38015.773,                               49587.566,                                  32.274,                                   1.024,
7/21/2019 05:15:00 ,                                  12.831,                               37980.551,                               49481.102,                                  32.202,                                   1.024,
7/21/2019 05:30:00 ,                                  12.800,                               37963.590,                               49497.906,                                  32.211,                                   1.024,
7/21/2019 05:45:00 ,                                  12.967,                               38094.543,                               49462.527,                                  32.201,                                   1.024,
7/21/2019 06:00:00 ,                                  13.286,                               38279.766,                               49312.449,                                  32.122,                                   1.024,
7/21/2019 06:15:00 ,                                  13.413,                               38385.527,                               49294.758,                                  32.120,                                   1.024,
7/21/2019 06:30:00 ,                                  13.276,                               38244.313,                               49278.906,                                  32.097,                                   1.024,
7/21/2019 06:45:00 ,                                  13.116,                               38184.316,                               49396.297,                                  32.167,                                   1.024,
7/21/2019 07:00:00 ,                                  13.116,                               38164.598,                               49371.004,                                  32.149,                                   1.024,
7/21/2019 07:15:00 ,                                  13.116,                               38196.996,                               49412.703,                                  32.179,                                   1.024,
7/21/2019 07:30:00 ,                                  13.143,                               38233.539,                               49427.059,                                  32.192,                                   1.024,
7/21/2019 07:45:00 ,                                  13.051,                               38152.207,                               49434.371,                                  32.189,                                   1.024,
7/21/2019 08:00:00 ,                                  12.945,                               38094.531,                               49489.012,                                  32.218,                                   1.024,
7/21/2019 08:15:00 ,                                  13.025,                               38102.277,                               49401.324,                                  32.162,                                   1.024,
7/21/2019 08:30:00 ,                                  12.732,                               37959.742,                               49576.457,                                  32.261,                                   1.024,
7/21/2019 08:45:00 ,                                  12.716,                               37975.672,                               49617.262,                                  32.289,                                   1.024,
7/21/2019 09:00:00 ,                                  12.683,                               37932.305,                               49601.508,                                  32.275,                                   1.024,
7/21/2019 09:15:00 ,                                  12.534,                               37849.934,                               49677.785,                                  32.315,                                   1.024,
7/21/2019 09:30:00 ,                                  12.382,                               37749.000,                               49735.582,                                  32.342,                                   1.024,
7/21/2019 09:45:00 ,                                  12.702,                               37983.105,                               49644.543,                                  32.308,                                   1.024,
7/21/2019 10:00:00 ,                                  12.799,                               38049.941,                               49611.051,                                  32.293,                                   1.024,
7/21/2019 10:15:00 ,                                  12.770,                               37993.730,                               49574.105,                                  32.263,                                   1.024,
7/21/2019 10:30:00 ,                                  12.770,                               38021.621,                               49609.609,                                  32.289,                                   1.024,
7/21/2019 10:45:00 ,                                  12.617,                               37898.773,                               49638.973,                                  32.295,                                   1.024,
7/21/2019 11:00:00 ,                                  12.607,                               37899.383,                               49652.488,                                  32.304,                                   1.024,
7/21/2019 11:15:00 ,                                  12.662,                               37904.980,                               49590.926,                                  32.265,                                   1.024,
7/21/2019 11:30:00 ,                                  12.686,                               37915.676,                               49576.207,                                  32.257,                                   1.024,
7/21/2019 11:45:00 ,                                  12.464,                               37757.484,                               49643.883,                                  32.284,                                   1.024,
7/21/2019 12:00:00 ,                                  12.658,                               37903.500,                               49594.551,                                  32.267,                                   1.024,
7/21/2019 12:15:00 ,                                  12.487,                               37778.676,                               49643.914,                                  32.286,                                   1.024,
7/21/2019 12:30:00 ,                                  12.470,                               37786.473,                               49674.914,                                  32.307,                                   1.024,
7/21/2019 12:45:00 ,                                  12.172,                               37566.121,                               49757.324,                                  32.337,                                   1.024,
7/21/2019 13:00:00 ,                                  11.581,                               37182.160,                               49996.738,                                  32.448,                                   1.025,
7/21/2019 13:15:00 ,                                  11.378,                               36969.203,                               49970.078,                                  32.407,                                   1.025,
7/21/2019 13:30:00 ,                                  11.368,                               36938.313,                               49941.457,                                  32.385,                                   1.025,
7/21/2019 13:45:00 ,                                  11.433,                               37006.250,                               49949.320,                                  32.398,                                   1.025,
7/21/2019 14:00:00 ,                                  11.647,                               37181.195,                               49909.945,                                  32.392,                                   1.025,
7/21/2019 14:15:00 ,                                  11.865,                               37337.992,                               49842.227,                                  32.366,                                   1.025,
7/21/2019 14:30:00 ,                                  12.123,                               37511.938,                               49746.855,                                  32.324,                                   1.024,
7/21/2019 14:45:00 ,                                  12.298,                               37639.270,                               49695.754,                                  32.305,                                   1.024,
7/21/2019 15:00:00 ,                                  12.467,                               37797.410,                               49692.660,                                  32.320,                                   1.024,
7/21/2019 15:15:00 ,                                  12.631,                               37855.699,                               49564.941,                                  32.243,                                   1.024,
7/21/2019 15:30:00 ,                                  12.856,                               38010.117,                               49488.926,                                  32.210,                                   1.024,
7/21/2019 15:45:00 ,                                  12.716,                               37922.465,                               49547.074,                                  32.239,                                   1.024,
7/21/2019 16:00:00 ,                                  13.301,                               38344.793,                               49378.180,                                  32.171,                                   1.024,
7/21/2019 16:15:00 ,                                  13.405,                               38402.770,                               49326.941,                                  32.143,                                   1.024,
7/21/2019 16:30:00 ,                                  13.306,                               38300.832,                               49315.277,                                  32.126,                                   1.024,
7/21/2019 16:45:00 ,                                  13.397,                               38395.934,                               49327.492,                                  32.143,                                   1.024,
7/21/2019 17:00:00 ,                                  12.910,                               38045.398,                               49469.102,                                  32.200,                                   1.024,
7/21/2019 17:15:00 ,                                  12.876,                               38021.590,                               49479.125,                                  32.205,                                   1.024,
7/21/2019 17:30:00 ,                                  12.959,                               38095.461,                               49474.063,                                  32.209,                                   1.024,
7/21/2019 17:45:00 ,                                  12.810,                               37990.754,                               49520.039,                                  32.228,                                   1.024,
7/21/2019 18:00:00 ,                                  13.417,                               38473.770,                               49403.328,                                  32.200,                                   1.024,
7/21/2019 18:15:00 ,                                  13.897,                               38700.102,                               49116.469,                                  32.033,                                   1.024,
7/21/2019 18:30:00 ,                                  14.150,                               38827.777,                               48977.508,                                  31.954,                                   1.024,
7/21/2019 18:45:00 ,                                  14.494,                               39026.563,                               48824.078,                                  31.870,                                   1.024,
7/21/2019 19:00:00 ,                                  14.572,                               39016.875,                               48721.105,                                  31.802,                                   1.024,
7/21/2019 19:15:00 ,                                  14.653,                               39152.934,                               48796.113,                                  31.863,                                   1.024,
7/21/2019 19:30:00 ,                                  14.521,                               38997.781,                               48756.359,                                  31.823,                                   1.024,
7/21/2019 19:45:00 ,                                  14.515,                               39036.531,                               48811.918,                                  31.863,                                   1.024,
7/21/2019 20:00:00 ,                                  14.526,                               39073.039,                               48844.344,                                  31.888,                                   1.024,
7/21/2019 20:15:00 ,                                  14.530,                               39099.336,                               48873.070,                                  31.909,                                   1.024,
7/21/2019 20:30:00 ,                                  14.620,                               39165.207,                               48849.746,                                  31.899,                                   1.024,
7/21/2019 20:45:00 ,                                  14.516,                               39097.395,                               48886.785,                                  31.918,                                   1.024,
7/21/2019 21:00:00 ,                                  14.458,                               39152.102,                               49023.004,                                  32.012,                                   1.024,
7/21/2019 21:15:00 ,                                  14.199,                               38925.680,                               49042.832,                                  32.005,                                   1.024,
7/21/2019 21:30:00 ,                                  13.901,                               38759.453,                               49186.574,                                  32.085,                                   1.024,
7/21/2019 21:45:00 ,                                  13.701,                               38640.121,                               49274.328,                                  32.131,                                   1.024,
7/21/2019 22:00:00 ,                                  13.343,                               38394.309,                               49391.551,                                  32.184,                                   1.024,
7/21/2019 22:15:00 ,                                  13.080,                               38222.781,                               49490.484,                                  32.232,                                   1.024,
7/21/2019 22:30:00 ,                                  13.330,                               38414.617,                               49433.098,                                  32.213,                                   1.024,
