Report Date:,11/22/2019 23:30:03
Report User Name:,Ian
Report Computer Name:,SLOCUM
Application:,WinSitu.exe
Application Version:,5.7.6.1


Log File Properties
File Name,2019-06-23_630427_2019-09-27_10-02-48-983.wsl
Create Date,9/27/2019 17:02:41

Device Properties
Device,Aqua TROLL 100
Site,Yaquina_Dock5
Device Name,11ft (630427)
Serial Number,630427
Firmware Version,2.01
Hardware Version,4
Device Address,3
Device Comm Cfg,9600,8,None,1,(Modbus-ASCII)
Used Memory,12
Used Battery,10

Log Configuration
,Log Name,2019-06-23_630427
,Created By,Ian
,Computer Name,SLOCUM
,Application,WinSitu.exe
,Application Version,5.7.6.1
,Create Date,6/23/2019 02:15:15 UTC
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Disabled
,Scheduled Start Time,6/24/2019 00:00:00 UTC
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 00 mins: 15 secs: 00





Other Log Settings

,Specific Conductivity Model:,Standard Methods
,,Reference Temperature:,25
,,Temperature Coefficient:,0.0191


Log Notes:
Date and Time (UTC),Note
6/23/2019 02:15:23 ,Used Battery: 10% Used Memory: 14%   User Name: Ian
9/27/2019 16:50:46 ,Used Battery: 16% Used Memory: 20%   User Name: Ian
9/27/2019 16:50:47 ,Manual Stop Command


Log Data:
Record Count,9188

Sensors,1

 ,1,630427,Conductivity



,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,
,SN#: 630427                             ,SN#: 630427                             ,SN#: 630427                             ,SN#: 630427                             ,SN#: 630427                             ,
Date and Time (UTC),Temperature (C)                         ,Actual Conductivity (µS/cm)             ,Specific Conductivity (µS/cm)           ,Salinity (PSU)                          ,Water Density (g/cm3)                   ,
7/12/2019 05:30:00 ,                                  15.712,                               40025.699,                               48657.668,                                  31.841,                                   1.023,
7/12/2019 05:45:00 ,                                  15.609,                               39964.879,                               48700.430,                                  31.865,                                   1.023,
7/12/2019 06:00:00 ,                                  15.593,                               39921.504,                               48664.941,                                  31.838,                                   1.023,
7/12/2019 06:15:00 ,                                  15.592,                               39938.551,                               48686.813,                                  31.854,                                   1.023,
7/12/2019 06:30:00 ,                                  15.605,                               39960.078,                               48698.672,                                  31.863,                                   1.023,
7/12/2019 06:45:00 ,                                  15.640,                               39968.297,                               48668.672,                                  31.844,                                   1.023,
7/12/2019 07:00:00 ,                                  15.632,                               39958.324,                               48666.199,                                  31.842,                                   1.023,
7/12/2019 07:15:00 ,                                  15.644,                               39964.719,                               48660.328,                                  31.838,                                   1.023,
7/12/2019 07:30:00 ,                                  15.619,                               39913.566,                               48626.734,                                  31.812,                                   1.023,
7/12/2019 07:45:00 ,                                  15.743,                               40025.004,                               48621.633,                                  31.817,                                   1.023,
7/12/2019 08:00:00 ,                                  15.870,                               40087.754,                               48554.711,                                  31.777,                                   1.023,
7/12/2019 08:15:00 ,                                  15.945,                               40152.961,                               48550.203,                                  31.779,                                   1.023,
7/12/2019 08:30:00 ,                                  15.964,                               40124.316,                               48494.000,                                  31.739,                                   1.023,
7/12/2019 08:45:00 ,                                  16.059,                               40230.457,                               48515.453,                                  31.761,                                   1.023,
7/12/2019 09:00:00 ,                                  16.113,                               40218.469,                               48441.465,                                  31.711,                                   1.023,
7/12/2019 09:15:00 ,                                  16.148,                               40245.016,                               48433.793,                                  31.708,                                   1.023,
7/12/2019 09:30:00 ,                                  16.194,                               40257.375,                               48397.055,                                  31.684,                                   1.023,
7/12/2019 09:45:00 ,                                  16.215,                               40266.262,                               48384.797,                                  31.677,                                   1.023,
7/12/2019 10:00:00 ,                                  16.197,                               40283.168,                               48424.930,                                  31.705,                                   1.023,
7/12/2019 10:15:00 ,                                  16.160,                               40231.828,                               48404.906,                                  31.688,                                   1.023,
7/12/2019 10:30:00 ,                                  16.131,                               40207.016,                               48406.727,                                  31.687,                                   1.023,
7/12/2019 10:45:00 ,                                  16.110,                               40211.980,                               48436.301,                                  31.707,                                   1.023,
7/12/2019 11:00:00 ,                                  16.117,                               40216.305,                               48434.066,                                  31.706,                                   1.023,
7/12/2019 11:15:00 ,                                  16.130,                               40209.836,                               48411.980,                                  31.691,                                   1.023,
7/12/2019 11:30:00 ,                                  16.112,                               40200.980,                               48421.184,                                  31.696,                                   1.023,
7/12/2019 11:45:00 ,                                  16.080,                               40201.176,                               48457.379,                                  31.720,                                   1.023,
7/12/2019 12:00:00 ,                                  16.073,                               40179.313,                               48438.180,                                  31.706,                                   1.023,
7/12/2019 12:15:00 ,                                  16.100,                               40205.242,                               48439.055,                                  31.709,                                   1.023,
7/12/2019 12:30:00 ,                                  16.080,                               40181.750,                               48433.477,                                  31.703,                                   1.023,
7/12/2019 12:45:00 ,                                  16.080,                               40126.395,                               48366.652,                                  31.654,                                   1.023,
7/12/2019 13:00:00 ,                                  16.195,                               40111.574,                               48221.672,                                  31.556,                                   1.023,
7/12/2019 13:15:00 ,                                  16.239,                               40139.023,                               48205.574,                                  31.548,                                   1.023,
7/12/2019 13:30:00 ,                                  16.265,                               40135.910,                               48173.000,                                  31.525,                                   1.023,
7/12/2019 13:45:00 ,                                  16.356,                               40121.648,                               48055.953,                                  31.446,                                   1.023,
7/12/2019 14:00:00 ,                                  16.300,                               40127.785,                               48124.504,                                  31.492,                                   1.023,
7/12/2019 14:15:00 ,                                  16.340,                               40106.410,                               48055.375,                                  31.445,                                   1.023,
7/12/2019 14:30:00 ,                                  16.427,                               40067.934,                               47913.977,                                  31.347,                                   1.023,
7/12/2019 14:45:00 ,                                  16.424,                               40077.973,                               47928.660,                                  31.358,                                   1.023,
7/12/2019 15:00:00 ,                                  16.410,                               40114.141,                               47987.504,                                  31.400,                                   1.023,
7/12/2019 15:15:00 ,                                  16.396,                               40097.508,                               47983.090,                                  31.396,                                   1.023,
7/12/2019 15:30:00 ,                                  16.379,                               40115.973,                               48023.691,                                  31.424,                                   1.023,
7/12/2019 15:45:00 ,                                  16.191,                               40059.043,                               48162.703,                                  31.513,                                   1.023,
7/12/2019 16:00:00 ,                                  16.131,                               40032.000,                               48196.406,                                  31.534,                                   1.023,
7/12/2019 16:15:00 ,                                  16.097,                               40023.887,                               48224.355,                                  31.552,                                   1.023,
7/12/2019 16:30:00 ,                                  15.943,                               39983.594,                               48347.281,                                  31.631,                                   1.023,
7/12/2019 16:45:00 ,                                  15.943,                               39970.125,                               48330.313,                                  31.618,                                   1.023,
7/12/2019 17:00:00 ,                                  15.879,                               39969.328,                               48400.836,                                  31.665,                                   1.023,
7/12/2019 17:15:00 ,                                  15.887,                               39961.359,                               48383.203,                                  31.653,                                   1.023,
7/12/2019 17:30:00 ,                                  15.884,                               39969.773,                               48396.148,                                  31.662,                                   1.023,
7/12/2019 17:45:00 ,                                  15.904,                               39992.410,                               48401.000,                                  31.667,                                   1.023,
7/12/2019 18:00:00 ,                                  15.774,                               39936.879,                               48480.137,                                  31.716,                                   1.023,
7/12/2019 18:15:00 ,                                  15.815,                               39962.613,                               48464.695,                                  31.708,                                   1.023,
7/12/2019 18:30:00 ,                                  15.753,                               39932.570,                               48497.758,                                  31.727,                                   1.023,
7/12/2019 18:45:00 ,                                  15.779,                               39954.758,                               48495.703,                                  31.728,                                   1.023,
7/12/2019 19:00:00 ,                                  15.650,                               39877.824,                               48547.363,                                  31.756,                                   1.023,
7/12/2019 19:15:00 ,                                  15.550,                               39842.703,                               48618.129,                                  31.801,                                   1.023,
7/12/2019 19:30:00 ,                                  15.773,                               40110.688,                               48692.113,                                  31.870,                                   1.023,
7/12/2019 19:45:00 ,                                  15.507,                               39958.563,                               48808.523,                                  31.936,                                   1.024,
7/12/2019 20:00:00 ,                                  15.570,                               40020.867,                               48812.594,                                  31.944,                                   1.023,
7/12/2019 20:15:00 ,                                  15.512,                               40007.098,                               48862.297,                                  31.976,                                   1.024,
7/12/2019 20:30:00 ,                                  15.607,                               40087.891,                               48851.832,                                  31.975,                                   1.024,
7/12/2019 20:45:00 ,                                  15.646,                               40139.316,                               48870.117,                                  31.991,                                   1.024,
7/12/2019 21:00:00 ,                                  15.545,                               40034.723,                               48857.770,                                  31.975,                                   1.024,
7/12/2019 21:15:00 ,                                  15.606,                               40069.293,                               48830.465,                                  31.960,                                   1.023,
7/12/2019 21:30:00 ,                                  15.567,                               40054.164,                               48856.305,                                  31.976,                                   1.024,
7/12/2019 21:45:00 ,                                  15.615,                               40088.328,                               48843.949,                                  31.970,                                   1.024,
7/12/2019 22:00:00 ,                                  15.680,                               40129.543,                               48819.934,                                  31.957,                                   1.023,
7/12/2019 22:15:00 ,                                  15.663,                               40124.328,                               48832.773,                                  31.965,                                   1.023,
7/12/2019 22:30:00 ,                                  15.614,                               40018.094,                               48758.781,                                  31.908,                                   1.023,
7/12/2019 22:45:00 ,                                  15.426,                               39956.020,                               48898.035,                                  31.996,                                   1.024,
7/12/2019 23:00:00 ,                                  15.548,                               40028.516,                               48846.473,                                  31.967,                                   1.024,
7/12/2019 23:15:00 ,                                  15.636,                               40094.098,                               48826.871,                                  31.959,                                   1.023,
7/12/2019 23:30:00 ,                                  15.934,                               40289.027,                               48726.117,                                  31.907,                                   1.023,
7/12/2019 23:45:00 ,                                  15.850,                               40222.898,                               48741.016,                                  31.912,                                   1.023,
7/13/2019 00:00:00 ,                                  16.006,                               40327.938,                               48692.855,                                  31.887,                                   1.023,
7/13/2019 00:15:00 ,                                  16.027,                               40294.375,                               48628.766,                                  31.842,                                   1.023,
7/13/2019 00:30:00 ,                                  16.137,                               40332.309,                               48551.105,                                  31.793,                                   1.023,
7/13/2019 00:45:00 ,                                  16.129,                               40356.734,                               48589.441,                                  31.820,                                   1.023,
7/13/2019 01:00:00 ,                                  16.095,                               40334.031,                               48600.703,                                  31.826,                                   1.023,
7/13/2019 01:15:00 ,                                  16.111,                               40340.227,                               48589.984,                                  31.819,                                   1.023,
7/13/2019 01:30:00 ,                                  16.087,                               40384.070,                               48668.977,                                  31.875,                                   1.023,
7/13/2019 01:45:00 ,                                  16.084,                               40388.000,                               48677.441,                                  31.881,                                   1.023,
7/13/2019 02:00:00 ,                                  16.020,                               40290.598,                               48631.895,                                  31.844,                                   1.023,
7/13/2019 02:15:00 ,                                  15.953,                               40219.453,                               48621.125,                                  31.831,                                   1.023,
7/13/2019 02:30:00 ,                                  15.939,                               40277.359,                               48706.961,                                  31.893,                                   1.023,
7/13/2019 02:45:00 ,                                  15.908,                               40243.941,                               48701.168,                                  31.887,                                   1.023,
7/13/2019 03:00:00 ,                                  15.914,                               40251.766,                               48703.609,                                  31.889,                                   1.023,
7/13/2019 03:15:00 ,                                  15.860,                               40202.570,                               48705.063,                                  31.886,                                   1.023,
7/13/2019 03:30:00 ,                                  15.724,                               40124.223,                               48763.484,                                  31.919,                                   1.023,
7/13/2019 03:45:00 ,                                  15.611,                               40046.441,                               48797.516,                                  31.936,                                   1.023,
7/13/2019 04:00:00 ,                                  15.555,                               40023.098,                               48832.145,                                  31.957,                                   1.024,
7/13/2019 04:15:00 ,                                  15.392,                               39918.086,                               48889.996,                                  31.987,                                   1.024,
7/13/2019 04:30:00 ,                                  15.354,                               39905.574,                               48918.563,                                  32.005,                                   1.024,
7/13/2019 04:45:00 ,                                  15.735,                               40141.738,                               48772.207,                                  31.926,                                   1.023,
7/13/2019 05:00:00 ,                                  15.335,                               39825.840,                               48842.004,                                  31.948,                                   1.024,
7/13/2019 05:15:00 ,                                  15.751,                               40161.563,                               48778.762,                                  31.932,                                   1.023,
7/13/2019 05:30:00 ,                                  15.482,                               39963.641,                               48843.461,                                  31.960,                                   1.024,
7/13/2019 05:45:00 ,                                  15.333,                               39822.879,                               48841.098,                                  31.947,                                   1.024,
7/13/2019 06:00:00 ,                                  15.315,                               39826.469,                               48866.199,                                  31.964,                                   1.024,
7/13/2019 06:15:00 ,                                  15.206,                               39670.344,                               48798.855,                                  31.907,                                   1.024,
7/13/2019 06:30:00 ,                                  15.163,                               39697.223,                               48881.285,                                  31.964,                                   1.024,
7/13/2019 06:45:00 ,                                  15.195,                               39721.957,                               48874.516,                                  31.961,                                   1.024,
7/13/2019 07:00:00 ,                                  15.091,                               39610.617,                               48857.129,                                  31.941,                                   1.024,
7/13/2019 07:15:00 ,                                  15.055,                               39612.609,                               48901.203,                                  31.970,                                   1.024,
7/13/2019 07:30:00 ,                                  15.061,                               39644.160,                               48933.523,                                  31.994,                                   1.024,
7/13/2019 07:45:00 ,                                  15.067,                               39608.887,                               48882.863,                                  31.958,                                   1.024,
7/13/2019 08:00:00 ,                                  15.071,                               39619.699,                               48891.934,                                  31.965,                                   1.024,
7/13/2019 08:15:00 ,                                  15.119,                               39628.555,                               48846.840,                                  31.936,                                   1.024,
7/13/2019 08:30:00 ,                                  15.119,                               39660.750,                               48886.621,                                  31.965,                                   1.024,
7/13/2019 08:45:00 ,                                  15.227,                               39722.277,                               48838.230,                                  31.937,                                   1.024,
7/13/2019 09:00:00 ,                                  15.359,                               39822.922,                               48811.699,                                  31.928,                                   1.024,
7/13/2019 09:15:00 ,                                  15.484,                               39837.945,                               48687.531,                                  31.846,                                   1.023,
7/13/2019 09:30:00 ,                                  15.611,                               39915.363,                               48638.008,                                  31.819,                                   1.023,
7/13/2019 09:45:00 ,                                  15.737,                               40055.543,                               48665.891,                                  31.849,                                   1.023,
7/13/2019 10:00:00 ,                                  15.837,                               40083.930,                               48587.352,                                  31.799,                                   1.023,
7/13/2019 10:15:00 ,                                  15.950,                               40110.227,                               48492.719,                                  31.737,                                   1.023,
7/13/2019 10:30:00 ,                                  15.977,                               40116.055,                               48469.754,                                  31.722,                                   1.023,
7/13/2019 10:45:00 ,                                  15.955,                               40112.422,                               48489.078,                                  31.735,                                   1.023,
7/13/2019 11:00:00 ,                                  15.793,                               40017.809,                               48556.375,                                  31.773,                                   1.023,
7/13/2019 11:15:00 ,                                  15.727,                               39965.523,                               48568.031,                                  31.777,                                   1.023,
7/13/2019 11:30:00 ,                                  15.762,                               40011.031,                               48583.730,                                  31.791,                                   1.023,
7/13/2019 11:45:00 ,                                  15.800,                               40052.977,                               48591.012,                                  31.799,                                   1.023,
7/13/2019 12:00:00 ,                                  15.850,                               40079.918,                               48568.148,                                  31.785,                                   1.023,
7/13/2019 12:15:00 ,                                  15.853,                               40044.910,                               48522.070,                                  31.752,                                   1.023,
7/13/2019 12:30:00 ,                                  15.744,                               39991.996,                               48580.445,                                  31.787,                                   1.023,
7/13/2019 12:45:00 ,                                  15.688,                               39953.676,                               48597.324,                                  31.795,                                   1.023,
7/13/2019 13:00:00 ,                                  15.673,                               39951.934,                               48612.117,                                  31.805,                                   1.023,
7/13/2019 13:15:00 ,                                  15.704,                               39966.789,                               48594.984,                                  31.795,                                   1.023,
7/13/2019 13:30:00 ,                                  15.924,                               40105.043,                               48514.832,                                  31.752,                                   1.023,
7/13/2019 13:45:00 ,                                  16.026,                               40108.492,                               48404.836,                                  31.679,                                   1.023,
7/13/2019 14:00:00 ,                                  16.151,                               40122.656,                               48283.598,                                  31.599,                                   1.023,
7/13/2019 14:15:00 ,                                  16.295,                               40128.277,                               48131.191,                                  31.497,                                   1.023,
7/13/2019 14:30:00 ,                                  16.294,                               40153.191,                               48161.559,                                  31.519,                                   1.023,
7/13/2019 14:45:00 ,                                  16.361,                               40189.250,                               48131.605,                                  31.502,                                   1.023,
7/13/2019 15:00:00 ,                                  16.474,                               40224.668,                               48048.805,                                  31.449,                                   1.023,
7/13/2019 15:15:00 ,                                  16.504,                               40260.141,                               48059.145,                                  31.458,                                   1.023,
7/13/2019 15:30:00 ,                                  16.549,                               40292.621,                               48047.840,                                  31.453,                                   1.023,
7/13/2019 15:45:00 ,                                  16.128,                               40101.598,                               48284.004,                                  31.597,                                   1.023,
7/13/2019 16:00:00 ,                                  16.213,                               40080.871,                               48164.563,                                  31.516,                                   1.023,
7/13/2019 16:15:00 ,                                  15.664,                               39765.465,                               48395.031,                                  31.646,                                   1.023,
7/13/2019 16:30:00 ,                                  14.850,                               39306.430,                               48759.672,                                  31.851,                                   1.024,
7/13/2019 16:45:00 ,                                  14.535,                               39074.012,                               48834.816,                                  31.881,                                   1.024,
7/13/2019 17:00:00 ,                                  14.933,                               39354.086,                               48722.648,                                  31.831,                                   1.024,
7/13/2019 17:15:00 ,                                  14.873,                               39403.273,                               48853.199,                                  31.921,                                   1.024,
7/13/2019 17:30:00 ,                                  14.890,                               39277.414,                               48676.770,                                  31.794,                                   1.024,
7/13/2019 17:45:00 ,                                  14.746,                               39204.676,                               48753.098,                                  31.839,                                   1.024,
7/13/2019 18:00:00 ,                                  14.734,                               39218.414,                               48783.508,                                  31.860,                                   1.024,
7/13/2019 18:15:00 ,                                  14.884,                               39350.184,                               48773.691,                                  31.864,                                   1.024,
7/13/2019 18:30:00 ,                                  14.720,                               39182.605,                               48755.473,                                  31.838,                                   1.024,
7/13/2019 18:45:00 ,                                  14.738,                               39185.867,                               48738.816,                                  31.828,                                   1.024,
7/13/2019 19:00:00 ,                                  14.715,                               39272.832,                               48873.707,                                  31.924,                                   1.024,
7/13/2019 19:15:00 ,                                  14.684,                               39235.477,                               48863.098,                                  31.914,                                   1.024,
7/13/2019 19:30:00 ,                                  14.783,                               39297.398,                               48825.715,                                  31.894,                                   1.024,
7/13/2019 19:45:00 ,                                  14.753,                               39253.484,                               48805.695,                                  31.877,                                   1.024,
7/13/2019 20:00:00 ,                                  14.785,                               39307.766,                               48836.348,                                  31.902,                                   1.024,
7/13/2019 20:15:00 ,                                  14.678,                               39254.094,                               48893.992,                                  31.936,                                   1.024,
7/13/2019 20:30:00 ,                                  14.760,                               39363.934,                               48934.387,                                  31.972,                                   1.024,
7/13/2019 20:45:00 ,                                  14.783,                               39434.211,                               48995.602,                                  32.018,                                   1.024,
7/13/2019 21:00:00 ,                                  14.906,                               39497.629,                               48931.770,                                  31.981,                                   1.024,
7/13/2019 21:15:00 ,                                  14.846,                               39397.750,                               48876.949,                                  31.937,                                   1.024,
7/13/2019 21:30:00 ,                                  14.801,                               39416.965,                               48953.215,                                  31.989,                                   1.024,
7/13/2019 21:45:00 ,                                  14.911,                               39522.203,                               48956.371,                                  31.999,                                   1.024,
7/13/2019 22:00:00 ,                                  14.819,                               39435.945,                               48955.930,                                  31.992,                                   1.024,
7/13/2019 22:15:00 ,                                  14.909,                               39565.535,                               49012.516,                                  32.040,                                   1.024,
7/13/2019 22:30:00 ,                                  14.987,                               39582.801,                               48943.313,                                  31.996,                                   1.024,
7/13/2019 22:45:00 ,                                  14.956,                               39567.477,                               48960.340,                                  32.006,                                   1.024,
7/13/2019 23:00:00 ,                                  14.967,                               39541.898,                               48915.602,                                  31.974,                                   1.024,
7/13/2019 23:15:00 ,                                  15.200,                               39743.746,                               48896.660,                                  31.978,                                   1.024,
7/13/2019 23:30:00 ,                                  15.094,                               39560.113,                               48791.594,                                  31.893,                                   1.024,
7/13/2019 23:45:00 ,                                  14.797,                               39422.059,                               48963.863,                                  31.996,                                   1.024,
7/14/2019 00:00:00 ,                                  14.798,                               39418.336,                               48957.789,                                  31.992,                                   1.024,
7/14/2019 00:15:00 ,                                  15.002,                               39594.953,                               48940.480,                                  31.995,                                   1.024,
7/14/2019 00:30:00 ,                                  15.215,                               39751.477,                               48888.117,                                  31.973,                                   1.024,
7/14/2019 00:45:00 ,                                  15.400,                               39865.070,                               48815.910,                                  31.934,                                   1.024,
7/14/2019 01:00:00 ,                                  15.550,                               39954.625,                               48754.703,                                  31.900,                                   1.023,
7/14/2019 01:15:00 ,                                  15.548,                               39930.652,                               48727.352,                                  31.880,                                   1.023,
7/14/2019 01:30:00 ,                                  15.465,                               39838.992,                               48709.445,                                  31.861,                                   1.023,
7/14/2019 01:45:00 ,                                  15.509,                               39951.078,                               48796.785,                                  31.928,                                   1.023,
7/14/2019 02:00:00 ,                                  15.469,                               39850.434,                               48719.129,                                  31.868,                                   1.023,
7/14/2019 02:15:00 ,                                  15.523,                               39908.598,                               48729.566,                                  31.880,                                   1.023,
7/14/2019 02:30:00 ,                                  15.499,                               39902.262,                               48748.684,                                  31.892,                                   1.023,
7/14/2019 02:45:00 ,                                  15.507,                               39933.309,                               48776.887,                                  31.913,                                   1.023,
7/14/2019 03:00:00 ,                                  15.420,                               39872.336,                               48802.254,                                  31.925,                                   1.024,
7/14/2019 03:15:00 ,                                  15.375,                               39879.395,                               48861.867,                                  31.966,                                   1.024,
7/14/2019 03:30:00 ,                                  15.350,                               39808.500,                               48804.215,                                  31.922,                                   1.024,
7/14/2019 03:45:00 ,                                  15.209,                               39655.027,                               48776.473,                                  31.891,                                   1.024,
7/14/2019 04:00:00 ,                                  14.129,                               38935.898,                               49138.949,                                  32.069,                                   1.024,
7/14/2019 04:15:00 ,                                  13.802,                               38684.848,                               49210.551,                                  32.094,                                   1.024,
7/14/2019 04:30:00 ,                                  13.745,                               38683.180,                               49275.797,                                  32.136,                                   1.024,
7/14/2019 04:45:00 ,                                  14.066,                               38942.250,                               49221.906,                                  32.124,                                   1.024,
7/14/2019 05:00:00 ,                                  13.954,                               38842.902,                               49229.016,                                  32.120,                                   1.024,
7/14/2019 05:15:00 ,                                  13.837,                               38753.258,                               49254.863,                                  32.129,                                   1.024,
7/14/2019 05:30:00 ,                                  14.007,                               38888.238,                               49223.020,                                  32.120,                                   1.024,
7/14/2019 05:45:00 ,                                  14.118,                               38952.969,                               49173.441,                                  32.093,                                   1.024,
7/14/2019 06:00:00 ,                                  14.326,                               39085.965,                               49095.676,                                  32.054,                                   1.024,
7/14/2019 06:15:00 ,                                  14.029,                               38882.227,                               49189.203,                                  32.097,                                   1.024,
7/14/2019 06:30:00 ,                                  13.807,                               38758.316,                               49297.516,                                  32.157,                                   1.024,
7/14/2019 06:45:00 ,                                  13.767,                               38739.609,                               49321.605,                                  32.171,                                   1.024,
7/14/2019 07:00:00 ,                                  13.766,                               38677.742,                               49243.590,                                  32.114,                                   1.024,
7/14/2019 07:15:00 ,                                  13.699,                               38652.578,                               49292.355,                                  32.144,                                   1.024,
